sgRNA	gene	3980STDY6467977.sample	ERS717283.plasmid
CDC42SE1_CCDS981.1_ex1_1:151027520-151027543:-_5-3	CDC42SE1	271	560
PPARD_CCDS4803.1_ex4_6:35392119-35392142:+_5-5	PPARD	698	655
RAB12_CCDS42410.1_ex2_18:8633242-8633265:-_5-5	RAB12	221	46
CADPS_CCDS2898.1_ex16_3:62535671-62535694:-_5-1	CADPS	566	460
MKNK2_CCDS12079.1_ex10_19:2046418-2046441:-_5-5	MKNK2	382	165
FGF12_CCDS3301.1_ex2_3:192053181-192053204:-_5-2	FGF12	265	165
AGR2_CCDS5364.1_ex4_7:16840773-16840796:-_5-2	AGR2	607	456
LY9_CCDS30916.1_ex1_1:160769761-160769784:-_5-5	LY9	667	581
PLCB2_CCDS42020.1_ex29_15:40595512-40595535:+_5-5	PLCB2	957	685
RGS20_CCDS6155.1_ex3_8:54859269-54859292:-_5-3	RGS20	1315	661
RCOR1_CCDS9974.2_ex4_14:103173827-103173850:+_5-5	RCOR1	0	4
NBEA_CCDS45026.1_ex22_13:35735994-35736017:-_10-5	NBEA	56	366
TFAP2E_CCDS393.2_ex3_1:36053989-36054012:+_5-4	TFAP2E	313	390
TXNDC8_CCDS35104.1_ex2_9:113088463-113088486:+_6-2	TXNDC8	54	69
FNIP2_CCDS47155.1_ex3_4:159753021-159753044:-_5-1	FNIP2	1240	915
SEPT4_CCDS11609.1_ex8_17:56603074-56603097:-_8-6	SEPT4	1111	619
HCN4_CCDS10248.1_ex7_15:73660044-73660067:+_5-4	HCN4	190	374
RBP1_CCDS3110.2_ex3_3:139258442-139258465:+_5-5	RBP1	869	492
SPEF2_CCDS3910.1_ex6_5:35654648-35654671:+_5-4	SPEF2	66	150
FAM196A_CCDS31312.1_ex2_10:128974298-128974321:-_5-4	FAM196A	532	423
TMEM63C_CCDS45141.1_ex11_14:77708754-77708777:+_5-5	TMEM63C	247	166
ECHS1_CCDS7681.1_ex4_10:135182515-135182538:-_5-1	ECHS1	910	630
KIRREL2_CCDS12479.1_ex3_19:36349671-36349694:+_5-3	KIRREL2	453	546
IL7_CCDS56541.1_ex2_8:79652235-79652258:-_7-3	IL7	73	30
TMEM221_CCDS54230.1_ex0_19:17547655-17547678:-_5-2	TMEM221	1586	974
CCDC159_CCDS45976.1_ex4_19:11461600-11461623:-_5-4	CCDC159	538	696
C19orf47_CCDS58662.1_ex6_19:40842275-40842298:+_5-4	C19orf47	589	327
C7orf31_CCDS5394.1_ex8_7:25218806-25218829:+_5-5	C7orf31	792	565
NUPL2_CCDS5379.1_ex1_7:23224685-23224708:+_5-1	NUPL2	0	31
C12orf4_CCDS8528.1_ex12_12:4645181-4645204:-_5-5	C12orf4	0	1
PPP5C_CCDS12684.1_ex1_19:46857189-46857212:+_5-3	PPP5C	668	557
BTBD16_CCDS31301.1_ex6_10:124057330-124057353:+_5-4	BTBD16	421	451
MYADM_CCDS12866.1_ex0_19:54377213-54377236:-_5-3	MYADM	468	452
SCUBE2_CCDS53599.1_ex9_11:9080884-9080907:-_5-1	SCUBE2	184	292
TAF3_CCDS41487.1_ex2_10:8006055-8006078:+_5-1	TAF3	173	171
KCNN2_CCDS4114.1_ex7_5:113831634-113831657:+_10-10	KCNN2	0	0
BRIX1_CCDS34143.1_ex7_5:34923301-34923324:-_5-5	BRIX1	0	4
GABRA3_CCDS14706.1_ex4_X:151393235-151393258:+_5-3	GABRA3	2145	701
MS4A12_CCDS53638.1_ex0_11:60264941-60264964:-_5-2	MS4A12	631	450
CLDN23_CCDS55195.1_ex0_8:8560099-8560122:-_5-3	CLDN23	1925	1080
LDB1_CCDS44472.1_ex2_10:103869247-103869270:+_5-1	LDB1	768	291
EME2_CCDS58404.1_ex1_16:1823810-1823833:-_5-3	EME2	806	612
DIO1_CCDS30722.1_ex0_1:54360016-54360039:+_11-2	DIO1	0	0
RAP1B_CCDS58252.1_ex1_12:69044221-69044244:-_9-1	RAP1B	0	9
GNL1_CCDS4680.1_ex10_6:30523330-30523353:-_5-3	GNL1	129	261
SPRY3_CCDS14769.4_ex0_Y:59107078-59107101:-_5-3	SPRY3	670	429
PODXL2_CCDS3044.1_ex2_3:127379304-127379327:-_5-3	PODXL2	1022	660
TRABD2B_CCDS58000.1_ex5_1:48460193-48460216:+_5-4	TRABD2B	101	209
TBC1D17_CCDS12785.1_ex6_19:50385607-50385630:-_5-3	TBC1D17	1612	969
GDPD2_CCDS14402.1_ex6_X:69646775-69646798:-_5-2	GDPD2	27	152
C11orf63_CCDS8438.1_ex0_11:122756724-122756747:-_5-1	C11orf63	475	109
CACNG6_CCDS12870.1_ex0_19:54496218-54496241:+_5-1	CACNG6	55	372
ZNF322_CCDS4617.1_ex0_6:26638580-26638603:-_5-4	ZNF322	292	120
S100A3_CCDS1043.1_ex1_1:153520826-153520849:-_5-3	S100A3	1164	442
MRGBP_CCDS13503.1_ex1_20:61428561-61428584:+_5-4	MRGBP	479	596
CCDC43_CCDS45704.1_ex3_17:42761293-42761316:+_5-2	CCDC43	229	165
CERKL_CCDS33340.1_ex9_2:182521495-182521518:-_5-3	CERKL	1416	642
TSHZ2_CCDS33490.1_ex1_20:51870392-51870415:-_5-1	TSHZ2	154	240
RGS18_CCDS1374.1_ex1_1:192128429-192128452:+_5-2	RGS18	322	108
CELF2_CCDS41488.1_ex0_10:11207629-11207652:-_5-3	CELF2	398	656
ZSCAN1_CCDS12969.1_ex0_19:58549334-58549357:+_5-1	ZSCAN1	713	430
SULT6B1_CCDS33182.1_ex4_2:37410574-37410597:+_5-2	SULT6B1	151	173
TM9SF3_CCDS7450.1_ex11_10:98321780-98321803:-_5-5	TM9SF3	0	1
SMLR1_CCDS59036.1_ex0_6:131148686-131148709:+_5-3	SMLR1	539	517
RAB4B_CCDS33030.1_ex4_19:41289851-41289874:-_5-5	RAB4B	1679	780
RPS6KA1_CCDS284.1_ex2_1:26873384-26873407:+_5-1	RPS6KA1	507	463
KCTD13_CCDS10661.1_ex4_16:29934641-29934664:+_5-3	KCTD13	1548	792
IFNW1_CCDS6496.1_ex0_9:21141464-21141487:-_5-5	IFNW1	260	511
PFDN6_CCDS4773.1_ex2_6:33258110-33258133:+_5-3	PFDN6	123	546
HIGD2A_CCDS4401.1_ex0_5:175815968-175815991:-_5-2	HIGD2A	135	280
OPTC_CCDS1439.1_ex1_1:203466174-203466197:-_5-3	OPTC	1066	456
MAGEB17_CCDS59524.1_ex0_X:16188831-16188854:+_5-3	MAGEB17	0	2
TRIM32_CCDS6817.1_ex0_9:119460908-119460931:+_5-5	TRIM32	538	312
TNIP1_CCDS34280.1_ex9_5:150425489-150425512:-_5-1	TNIP1	761	378
RMND5A_CCDS1991.1_ex2_2:86979107-86979130:+_5-3	RMND5A	327	362
TNFRSF17_CCDS10552.1_ex2_16:12061502-12061525:-_5-5	TNFRSF17	161	517
PRRT2_CCDS10654.1_ex0_16:29824538-29824561:+_5-2	PRRT2	611	838
SLC4A9_CCDS47278.1_ex6_5:139742501-139742524:-_5-2	SLC4A9	1413	451
HES3_CCDS41238.1_ex1_1:6304603-6304626:+_5-1	HES3	161	252
CCDC66_CCDS33770.2_ex6_3:56628001-56628024:-_5-4	CCDC66	808	661
BCL10_CCDS704.1_ex0_1:85733510-85733533:+_5-1	BCL10	224	363
UBALD1_CCDS10518.1_ex0_16:4659941-4659964:+_5-4	UBALD1	533	283
USP7_CCDS32385.1_ex28_16:9017244-9017267:+_5-5	USP7	803	561
ZNF800_CCDS5795.1_ex1_7:127014554-127014577:+_5-2	ZNF800	448	332
KIAA2022_CCDS35337.1_ex1_X:73962995-73963018:-_5-2	KIAA2022	785	675
MAL_CCDS2006.1_ex2_2:95715357-95715380:+_15-10	MAL	866	784
FUNDC2_CCDS14763.1_ex1_X:154261738-154261761:+_5-4	FUNDC2	275	634
RYR2_CCDS55691.1_ex40_1:237791257-237791280:+_5-5	RYR2	1115	512
ZNF76_CCDS4801.1_ex1_6:35253949-35253972:-_5-1	ZNF76	552	673
DNAH9_CCDS11160.1_ex57_17:11795131-11795154:+_10-6	DNAH9	489	302
SCN11A_CCDS33737.1_ex17_3:38950660-38950683:+_5-4	SCN11A	583	599
DHH_CCDS8779.1_ex1_12:49484907-49484930:+_5-1	DHH	1271	644
TAF13_CCDS30788.1_ex1_1:109608755-109608778:-_5-3	TAF13	0	0
MEPCE_CCDS55136.1_ex0_7:100029178-100029201:+_10-7	MEPCE	141	419
TUBB3_CCDS10988.1_ex2_16:89999924-89999947:+_8-3	TUBB3	1112	778
OPN4_CCDS31237.1_ex4_10:88418322-88418345:+_5-2	OPN4	676	528
HSPB1_CCDS5583.1_ex0_7:75932342-75932365:-_5-4	HSPB1	989	849
VAV3_CCDS44181.1_ex7_1:108185270-108185293:+_9-4	VAV3	172	179
KLF6_CCDS53490.1_ex1_10:3824125-3824148:+_5-2	KLF6	897	562
AFTPH_CCDS1878.1_ex0_2:64779585-64779608:+_5-4	AFTPH	330	300
SYDE1_CCDS12324.1_ex1_19:15220093-15220116:-_5-1	SYDE1	880	821
GALNT7_CCDS3815.1_ex3_4:174216640-174216663:+_5-5	GALNT7	696	529
OPRD1_CCDS329.1_ex1_1:29185705-29185728:-_5-4	OPRD1	988	747
SCMH1_CCDS30688.1_ex7_1:41540879-41540902:+_5-2	SCMH1	1019	723
PHGDH_CCDS904.1_ex6_1:120277933-120277956:+_5-4	PHGDH	937	637
HMX1_CCDS47018.1_ex1_4:8872966-8872989:-_5-2	HMX1	1265	624
PPP4C_CCDS10669.1_ex4_16:30094797-30094820:+_5-5	PPP4C	98	360
LPAR3_CCDS700.1_ex1_1:85331427-85331450:-_5-2	LPAR3	1538	927
C11orf71_CCDS8369.2_ex1_11:114270891-114270914:-_5-4	C11orf71	612	456
WIBG_CCDS41795.1_ex0_12:56296070-56296093:+_5-4	WIBG	496	214
KCNK15_CCDS13337.1_ex1_20:43378866-43378889:+_5-3	KCNK15	864	613
ZNF222_CCDS33045.1_ex2_19:44536083-44536106:-_5-2	ZNF222	61	58
PHIP_CCDS4987.1_ex22_6:79707965-79707988:+_5-3	PHIP	234	213
PSMC4_CCDS12547.1_ex5_19:40480655-40480678:-_5-5	PSMC4	75	701
PPP1R1A_CCDS44912.1_ex2_12:54975798-54975821:+_5-1	PPP1R1A	109	412
FOXC1_CCDS4473.1_ex0_6:1611305-1611328:-_5-3	FOXC1	982	721
CDCP1_CCDS2727.1_ex6_3:45153772-45153795:+_5-3	CDCP1	2634	948
ANKRD32_CCDS4071.2_ex10_5:94001643-94001666:-_5-4	ANKRD32	143	308
TAF1_CCDS14412.1_ex13_X:70604881-70604904:-_5-5	TAF1	171	675
BCAT2_CCDS12735.1_ex5_19:49303037-49303060:+_5-3	BCAT2	147	156
BLOC1S3_CCDS12656.1_ex0_19:45682930-45682953:-_5-4	BLOC1S3	578	568
SAMSN1_CCDS42906.1_ex4_21:15884827-15884850:+_5-3	SAMSN1	830	327
MRPL52_CCDS41917.1_ex4_14:23303408-23303431:+_10-8	MRPL52	209	266
LIMS2_CCDS2147.1_ex4_2:128399731-128399754:+_6-5	LIMS2	1021	742
PDSS1_CCDS31168.1_ex5_10:27009228-27009251:+_5-5	PDSS1	71	236
DUSP7_CCDS33766.2_ex1_3:52088235-52088258:+_5-3	DUSP7	1664	984
LDHB_CCDS8691.1_ex4_12:21796879-21796902:+_5-2	LDHB	338	256
MBNL2_CCDS9483.1_ex2_13:97995326-97995349:+_5-2	MBNL2	571	609
S100A14_CCDS1046.1_ex1_1:153587721-153587744:+_5-2	S100A14	293	696
RRAD_CCDS10824.1_ex3_16:66958802-66958825:-_5-4	RRAD	151	224
SLC25A53_CCDS35363.1_ex0_X:103349668-103349691:+_5-3	SLC25A53	128	134
GBP6_CCDS723.1_ex3_1:89844080-89844103:+_5-3	GBP6	539	285
GJB6_CCDS9291.1_ex0_13:20797229-20797252:-_5-1	GJB6	238	266
CLUL1_CCDS42405.1_ex3_18:627227-627250:-_5-4	CLUL1	283	290
LGALS2_CCDS13950.1_ex1_22:37966667-37966690:+_5-3	LGALS2	1378	576
ZNF781_CCDS12507.1_ex0_19:38160749-38160772:-_5-3	ZNF781	0	46
PHB_CCDS11548.1_ex4_17:47489093-47489116:+_5-2	PHB	1	347
STK36_CCDS2421.1_ex3_2:219540146-219540169:+_5-1	STK36	1020	562
IVL_CCDS1030.1_ex0_1:152882344-152882367:+_5-1	IVL	837	298
MRPL24_CCDS1155.1_ex3_1:156708158-156708181:-_5-4	MRPL24	433	452
CTIF_CCDS11935.1_ex6_18:46284532-46284555:+_5-5	CTIF	372	198
RANBP9_CCDS4529.1_ex13_6:13711249-13711272:+_5-4	RANBP9	1320	872
MPRIP_CCDS32578.1_ex1_17:16979083-16979106:-_5-2	MPRIP	661	678
EDN2_CCDS462.1_ex3_1:41949816-41949839:-_5-5	EDN2	742	519
HFE2_CCDS910.1_ex2_1:145416408-145416431:+_5-1	HFE2	212	419
FAM122C_CCDS14644.1_ex0_X:133941631-133941654:+_11-2	FAM122C	127	75
PROS1_CCDS2923.1_ex8_3:93619682-93619705:-_5-3	PROS1	350	477
EIF5B_CCDS42721.1_ex3_2:99977690-99977713:+_5-1	EIF5B	0	49
DIS3L2_CCDS42834.1_ex4_2:232952237-232952260:+_5-5	DIS3L2	313	168
CCDC58_CCDS33838.1_ex3_3:122090586-122090609:-_5-5	CCDC58	0	5
TTC19_CCDS11174.2_ex7_17:15928352-15928375:-_5-5	TTC19	172	383
SIX6_CCDS9747.1_ex0_14:60976274-60976297:+_5-2	SIX6	603	473
CPN2_CCDS33920.1_ex0_3:194063151-194063174:+_5-2	CPN2	118	234
RBBP4_CCDS366.1_ex5_1:33134586-33134609:+_5-5	RBBP4	0	509
CABP5_CCDS12709.1_ex3_19:48543903-48543926:-_5-3	CABP5	942	380
SLC28A3_CCDS6670.1_ex12_9:86914575-86914598:-_5-5	SLC28A3	1120	544
UNC5A_CCDS34299.1_ex1_5:176289811-176289834:-_5-1	UNC5A	656	653
KANSL2_CCDS44869.1_ex7_12:49073494-49073517:+_5-4	KANSL2	129	369
FAM65B_CCDS47383.1_ex12_6:24850090-24850113:-_5-1	FAM65B	1546	904
MBL2_CCDS7247.1_ex3_10:54531252-54531275:+_5-4	MBL2	2108	773
CSF1_CCDS30797.1_ex4_1:110464469-110464492:-_5-5	CSF1	939	401
ERP29_CCDS44977.1_ex0_12:112451356-112451379:+_6-2	ERP29	602	501
DNAJC21_CCDS34144.1_ex4_5:34937588-34937611:+_5-4	DNAJC21	163	576
C19orf52_CCDS12252.1_ex1_19:11039765-11039788:+_5-2	C19orf52	548	699
RUNX1_CCDS13639.1_ex4_21:36252880-36252903:+_5-2	RUNX1	434	226
TLN1_CCDS35009.1_ex38_9:35717358-35717381:-_5-3	TLN1	721	628
RDH11_CCDS32104.1_ex1_14:68151902-68151925:+_5-1	RDH11	1038	638
BRMS1L_CCDS32066.1_ex2_14:36302189-36302212:+_5-2	BRMS1L	46	122
C6orf165_CCDS34498.1_ex4_6:88126476-88126499:-_5-3	C6orf165	290	92
TRIM33_CCDS872.1_ex13_1:114970437-114970460:+_5-3	TRIM33	910	692
PPP2R1B_CCDS53706.1_ex9_11:111625702-111625725:-_5-3	PPP2R1B	260	152
PROC_CCDS2145.1_ex3_2:128180665-128180688:+_5-2	PROC	493	355
QKI_CCDS43525.1_ex3_6:163956020-163956043:+_5-4	QKI	391	198
B3GALT2_CCDS1383.1_ex0_1:193150147-193150170:-_5-2	B3GALT2	650	265
JMJD4_CCDS1561.1_ex5_1:227922709-227922732:+_5-3	JMJD4	239	415
ZNF749_CCDS33132.2_ex2_19:57955024-57955047:+_5-2	ZNF749	894	262
CRYBB3_CCDS13830.1_ex1_22:25598705-25598728:-_5-2	CRYBB3	1471	758
WRN_CCDS6082.1_ex15_8:30954292-30954315:-_5-4	WRN	15	28
GLB1L3_CCDS44780.1_ex5_11:134153645-134153668:-_5-2	GLB1L3	596	485
NOD1_CCDS5427.1_ex10_7:30496371-30496394:-_5-5	NOD1	1050	535
THYN1_CCDS8496.1_ex5_11:134121159-134121182:-_5-5	THYN1	31	195
MAGEB3_CCDS14220.1_ex0_X:30254505-30254528:+_5-3	MAGEB3	1235	481
RNF214_CCDS41720.1_ex5_11:117150692-117150715:+_5-5	RNF214	417	500
GAS2_CCDS7858.1_ex0_11:22696543-22696566:+_5-1	GAS2	0	0
PEX12_CCDS11296.1_ex1_17:33904416-33904439:-_5-3	PEX12	781	597
GPR139_CCDS32398.1_ex0_16:20043485-20043508:-_5-1	GPR139	81	236
C2_CCDS4728.1_ex3_6:31901547-31901570:-_5-3	C2	1220	712
CPT1A_CCDS31624.1_ex13_11:68566804-68566827:+_5-4	CPT1A	1019	426
PFN2_CCDS3148.1_ex1_3:149686281-149686304:-_5-4	PFN2	0	14
FCN3_CCDS300.1_ex6_1:27700837-27700860:+_5-5	FCN3	1372	738
AZU1_CCDS12044.1_ex1_19:828295-828318:+_5-1	AZU1	776	423
RPL13A_CCDS12768.1_ex3_19:49993824-49993847:-_5-3	RPL13A	148	1003
SLC37A2_CCDS31714.1_ex6_11:124950503-124950526:+_5-4	SLC37A2	723	263
CSF3R_CCDS412.1_ex10_1:36937837-36937860:-_5-2	CSF3R	247	392
GPR56_CCDS32460.1_ex1_16:57685319-57685342:-_5-2	GPR56	359	332
GEMIN4_CCDS45559.1_ex0_17:650246-650269:+_5-2	GEMIN4	1443	654
C1orf106_CCDS44292.1_ex2_1:200869286-200869309:-_5-2	C1orf106	152	455
TBL3_CCDS10453.1_ex6_16:2024991-2025014:+_5-4	TBL3	204	608
TCP11_CCDS47413.1_ex6_6:35096863-35096886:+_5-5	TCP11	382	326
C16orf93_CCDS32434.2_ex8_16:30772856-30772879:+_5-3	C16orf93	169	233
UBE4A_CCDS55790.1_ex6_11:118244227-118244250:+_5-5	UBE4A	408	213
GLI1_CCDS53806.1_ex9_12:57864127-57864150:-_5-5	GLI1	503	225
NBPF3_CCDS216.1_ex7_1:21804749-21804772:-_6-6	NBPF3	189	99
TXLNG_CCDS14178.1_ex4_X:16847808-16847831:+_5-4	TXLNG	243	365
PRDM14_CCDS6206.1_ex6_8:70981673-70981696:-_5-4	PRDM14	224	247
RWDD2A_CCDS4998.1_ex1_6:83905566-83905589:+_5-5	RWDD2A	525	409
QRSL1_CCDS5057.1_ex6_6:107100362-107100385:-_5-5	QRSL1	634	505
SH2D4A_CCDS55206.1_ex5_8:19221578-19221601:-_5-3	SH2D4A	786	479
IL22RA2_CCDS5182.1_ex4_6:137479513-137479536:+_7-6	IL22RA2	1902	645
MYO1A_CCDS8929.1_ex16_12:57436917-57436940:-_5-2	MYO1A	1146	807
CCDC86_CCDS7993.1_ex0_11:60609703-60609726:+_5-1	CCDC86	84	107
IARS_CCDS6694.1_ex28_9:95048040-95048063:+_5-4	IARS	42	113
ACAD11_CCDS3074.1_ex14_3:132350279-132350302:-_5-2	ACAD11	393	570
LRP4_CCDS31478.1_ex33_11:46921030-46921053:-_5-5	LRP4	484	446
DTNA_CCDS11908.1_ex2_18:32373986-32374009:+_15-1	DTNA	960	359
NEURL2_CCDS13384.1_ex1_20:44519511-44519534:-_5-5	NEURL2	1043	718
DPYSL5_CCDS1730.1_ex6_2:27157481-27157504:-_5-5	DPYSL5	707	411
PRTN3_CCDS32860.1_ex1_19:843526-843549:-_5-1	PRTN3	624	623
ETFB_CCDS12828.1_ex2_19:51853621-51853644:+_5-1	ETFB	79	228
VAMP2_CCDS32561.1_ex2_17:8064960-8064983:+_5-1	VAMP2	372	184
CECR6_CCDS13740.1_ex0_22:17600825-17600848:+_9-4	CECR6	408	500
GJA3_CCDS9289.1_ex0_13:20716600-20716623:+_5-2	GJA3	760	433
NPAS4_CCDS8138.1_ex4_11:66190644-66190667:+_5-4	NPAS4	1008	967
LEP_CCDS5800.1_ex1_7:127894527-127894550:+_5-5	LEP	233	283
FAM13A_CCDS34029.1_ex10_4:89679981-89680004:-_5-1	FAM13A	225	267
B3GAT1_CCDS8500.1_ex2_11:134253697-134253720:-_5-1	B3GAT1	1336	798
COPS7B_CCDS2488.1_ex3_2:232660910-232660933:-_6-3	COPS7B	793	832
SIGLEC8_CCDS33086.1_ex3_19:51958759-51958782:-_5-1	SIGLEC8	669	646
UIMC1_CCDS4408.1_ex9_5:176395766-176395789:+_5-1	UIMC1	348	128
C3orf80_CCDS54667.1_ex0_3:159943734-159943757:+_5-4	C3orf80	872	625
MYPOP_CCDS33055.1_ex1_19:46404691-46404714:-_5-3	MYPOP	788	470
IFNA2_CCDS6506.1_ex0_9:21385111-21385134:-_5-2	IFNA2	259	192
NMUR1_CCDS2486.1_ex1_2:232393040-232393063:+_5-1	NMUR1	762	555
TBC1D10A_CCDS13874.1_ex3_22:30690785-30690808:+_5-1	TBC1D10A	664	870
EOGT_CCDS2908.1_ex11_3:69058862-69058885:+_5-5	EOGT	262	479
TMEM176B_CCDS47746.1_ex3_7:150490624-150490647:+_5-3	TMEM176B	0	0
LY6K_CCDS59114.1_ex2_8:143784531-143784554:+_5-5	LY6K	970	656
TEX15_CCDS6080.1_ex3_8:30704348-30704371:-_5-2	TEX15	431	275
LRRC57_CCDS10089.1_ex3_15:42840344-42840367:+_5-5	LRRC57	336	348
C1orf123_CCDS576.1_ex2_1:53682481-53682504:-_5-1	C1orf123	596	627
PAMR1_CCDS31460.1_ex5_11:35489611-35489634:+_5-4	PAMR1	868	464
IL5_CCDS4156.1_ex1_5:131877769-131877792:-_5-1	IL5	189	252
GIPC2_CCDS685.1_ex2_1:78560686-78560709:+_5-4	GIPC2	0	6
HIST1H2BC_CCDS4584.1_ex0_6:26123971-26123994:-_4-3	HIST1H2BC	0	513
C12orf76_CCDS9141.1_ex2_12:110496895-110496918:-_5-5	C12orf76	130	229
RCHY1_CCDS34012.1_ex3_4:76417093-76417116:-_7-2	RCHY1	398	220
IKZF5_CCDS41574.1_ex0_10:124754071-124754094:+_5-2	IKZF5	990	712
LRIT3_CCDS3688.3_ex1_4:110772692-110772715:+_5-1	LRIT3	978	692
MICAL3_CCDS46659.1_ex28_22:18385494-18385517:+_5-4	MICAL3	1122	513
INSL5_CCDS634.1_ex1_1:67266753-67266776:-_5-4	INSL5	279	184
RBM46_CCDS3790.1_ex1_4:155719043-155719066:+_5-1	RBM46	151	125
RSPO2_CCDS6307.1_ex2_8:108972921-108972944:+_5-2	RSPO2	138	232
ATP5H_CCDS11712.1_ex3_17:73038310-73038333:-_5-3	ATP5H	167	322
FAM71F1_CCDS5804.1_ex3_7:128363281-128363304:-_5-5	FAM71F1	1214	689
RAG1_CCDS7902.1_ex0_11:36595171-36595194:-_5-1	RAG1	643	443
CLEC5A_CCDS5870.1_ex2_7:141635625-141635648:+_5-2	CLEC5A	422	339
HPGD_CCDS3821.1_ex1_4:175414394-175414417:+_15-2	HPGD	329	198
ZNF493_CCDS12412.1_ex0_19:21606684-21606707:+_10-10	ZNF493	66	64
AHRR_CCDS43297.1_ex9_5:432591-432614:-_5-5	AHRR	431	500
BLZF1_CCDS1278.1_ex1_1:169346102-169346125:+_5-2	BLZF1	192	134
KRT24_CCDS11372.1_ex7_17:38859770-38859793:+_5-5	KRT24	1686	763
SRY_CCDS14772.1_ex0_Y:2655454-2655477:+_5-3	SRY	1526	530
C1QTNF7_CCDS3414.1_ex1_4:15444019-15444042:-_5-3	C1QTNF7	825	689
RAB8A_CCDS12339.1_ex2_19:16232577-16232600:+_5-2	RAB8A	410	288
ADAM23_CCDS2369.1_ex1_2:207310026-207310049:-_5-1	ADAM23	225	279
AMER1_CCDS14377.2_ex0_X:63411674-63411697:+_5-2	AMER1	353	417
RDH16_CCDS41797.1_ex2_12:57348915-57348938:+_5-4	RDH16	32	79
GTDC1_CCDS2185.1_ex6_2:144966228-144966251:-_5-5	GTDC1	407	268
VRTN_CCDS9830.1_ex0_14:74824271-74824294:-_5-4	VRTN	618	412
UFM1_CCDS66533.1_ex0_13:38924337-38924360:+_7-1	UFM1	917	742
MS4A2_CCDS7980.1_ex3_11:59860299-59860322:+_5-4	MS4A2	6	100
SLC44A3_CCDS44176.1_ex3_1:95293071-95293094:+_5-1	SLC44A3	167	161
TSPO_CCDS33661.1_ex0_22:43555310-43555333:+_5-1	TSPO	1168	881
LRCH3_CCDS3330.1_ex7_3:197559141-197559164:-_5-5	LRCH3	1625	871
ING1_CCDS9515.1_ex1_13:111371768-111371791:+_10-6	ING1	674	376
DSE_CCDS5107.1_ex3_6:116754639-116754662:+_5-5	DSE	467	535
DRAXIN_CCDS135.1_ex0_1:11766722-11766745:+_5-2	DRAXIN	333	182
CNGA3_CCDS2034.1_ex5_2:99008328-99008351:-_5-2	CNGA3	535	377
SLAIN2_CCDS47051.1_ex2_4:48379984-48380007:-_5-4	SLAIN2	1079	782
PIK3CG_CCDS5739.1_ex0_7:106509438-106509461:+_5-5	PIK3CG	720	343
TRIM65_CCDS11732.1_ex5_17:73892603-73892626:-_5-3	TRIM65	404	226
KAT8_CCDS10706.1_ex2_16:31131651-31131674:+_5-3	KAT8	265	715
B3GALT5_CCDS13667.1_ex0_21:41032686-41032709:+_5-2	B3GALT5	944	530
ODF1_CCDS6293.1_ex0_8:103564105-103564128:-_5-2	ODF1	572	373
CYB5RL_CCDS44151.1_ex4_1:54656465-54656488:-_5-4	CYB5RL	677	628
C9orf57_CCDS47980.1_ex2_9:74671753-74671776:-_5-3	C9orf57	342	283
ALPK3_CCDS10333.1_ex0_15:85360548-85360571:-_5-2	ALPK3	726	506
TESK2_CCDS41323.1_ex2_1:45812438-45812461:-_5-1	TESK2	954	799
NOC4L_CCDS9277.1_ex4_12:132632314-132632337:-_5-5	NOC4L	1119	909
UNC13C_CCDS45264.1_ex0_15:54305601-54305624:+_5-1	UNC13C	820	384
TGFBR3_CCDS30770.1_ex10_1:92193257-92193280:-_5-3	TGFBR3	338	234
CST9_CCDS33450.1_ex1_20:23586414-23586437:-_5-5	CST9	972	607
NMRAL1_CCDS10516.1_ex2_16:4516306-4516329:-_5-3	NMRAL1	273	390
ANKRD34C_CCDS53965.1_ex0_15:79586393-79586416:+_5-4	ANKRD34C	874	551
NABP2_CCDS8911.1_ex1_12:56619248-56619271:+_5-1	NABP2	643	474
ADRBK2_CCDS13832.1_ex1_22:26000339-26000362:-_5-1	ADRBK2	431	415
ZSWIM3_CCDS13381.1_ex1_20:44506002-44506025:+_5-5	ZSWIM3	436	329
AMTN_CCDS3542.1_ex3_4:71390637-71390660:-_5-4	AMTN	1179	484
ATIC_CCDS2398.1_ex7_2:216197208-216197231:+_5-5	ATIC	685	611
MLLT1_CCDS12160.1_ex9_19:6262275-6262298:-_5-3	MLLT1	734	538
CXCL9_CCDS34014.1_ex2_4:76927303-76927326:+_5-2	CXCL9	352	334
AMACR_CCDS3902.1_ex4_5:34007958-34007981:-_5-4	AMACR	1130	605
PYGM_CCDS53659.1_ex17_11:64527177-64527200:+_5-5	PYGM	209	272
GYPA_CCDS34069.1_ex4_4:145040920-145040943:-_4-4	GYPA	60	62
IPO7_CCDS31425.1_ex9_11:9445394-9445417:-_5-5	IPO7	0	5
PIEZO1_CCDS54058.1_ex43_16:88804441-88804464:-_5-4	PIEZO1	908	758
PSEN2_CCDS1556.1_ex1_1:227071545-227071568:+_5-2	PSEN2	973	703
SNX4_CCDS3032.1_ex12_3:125223458-125223481:+_5-5	SNX4	192	197
ZNF25_CCDS7195.1_ex2_10:38246016-38246039:+_5-5	ZNF25	142	195
DUS3L_CCDS32880.1_ex7_19:5787598-5787621:-_5-2	DUS3L	453	232
FAM209B_CCDS33494.1_ex1_20:55111256-55111279:-_5-5	FAM209B	479	212
ZDHHC17_CCDS44946.1_ex2_12:77199135-77199158:+_5-3	ZDHHC17	537	425
