sgRNA	gene	CRISPR_C6596697.sample	CRISPR_C6596666.sample
KIAA1598_CCDS31293.1_ex10_10:118713599-118713622:-_5-3	KIAA1598	318	360
C1orf146_CCDS30772.1_ex3_1:92710363-92710386:-_5-5	C1orf146	248	272
CHAC1_CCDS10070.2_ex0_15:41245882-41245905:+_5-3	CHAC1	588	661
ARV1_CCDS1589.1_ex0_1:231114980-231115003:+_5-2	ARV1	152	174
FAM213A_CCDS58089.1_ex1_10:82182217-82182240:+_5-2	FAM213A	463	623
MESDC1_CCDS10316.1_ex0_15:81294852-81294875:+_5-2	MESDC1	349	495
TPPP3_CCDS10835.1_ex1_16:67424379-67424402:+_5-1	TPPP3	876	674
COPE_CCDS12387.1_ex7_19:19021799-19021822:+_5-2	COPE	6	404
DDI2_CCDS30607.1_ex0_1:15944284-15944307:-_5-1	DDI2	948	1030
ATXN10_CCDS14070.1_ex3_22:46096216-46096239:-_5-4	ATXN10	133	182
C2orf91_CCDS56116.1_ex2_2:42180309-42180332:-_5-3	C2orf91	400	494
CEP57_CCDS58166.1_ex3_11:95546704-95546727:+_5-2	CEP57	96	222
PPP1R13L_CCDS33050.1_ex8_19:45899597-45899620:+_5-3	PPP1R13L	509	691
NPHP4_CCDS44052.1_ex28_1:6046213-6046236:-_5-5	NPHP4	692	618
GCG_CCDS46439.1_ex2_2:163002114-163002137:+_5-1	GCG	189	182
AP3M1_CCDS7342.1_ex3_10:75888943-75888966:+_5-1	AP3M1	594	589
WISP1_CCDS56556.1_ex1_8:134239807-134239830:+_17-17	WISP1	527	495
VWA2_CCDS7589.2_ex2_10:116014718-116014741:+_5-1	VWA2	562	561
RNF185_CCDS13890.1_ex4_22:31597546-31597569:-_6-6	RNF185	183	245
GZMH_CCDS59243.1_ex2_14:25077535-25077558:-_7-6	GZMH	120	280
CCDC78_CCDS32353.1_ex12_16:775978-776001:+_5-4	CCDC78	596	497
COMMD7_CCDS42864.1_ex5_20:31294505-31294528:+_5-2	COMMD7	408	420
SYCE3_CCDS46733.1_ex1_22:50994737-50994760:-_5-5	SYCE3	163	132
FKBP1A_CCDS13014.1_ex0_20:1352874-1352897:-_5-1	FKBP1A	541	389
POU2F3_CCDS58190.1_ex4_11:120170375-120170398:-_5-3	POU2F3	157	380
IFI27L2_CCDS9920.1_ex1_14:94594881-94594904:+_5-4	IFI27L2	721	628
POLI_CCDS11954.2_ex1_18:51797766-51797789:+_5-1	POLI	325	326
OARD1_CCDS34445.1_ex3_6:41038925-41038948:-_5-4	OARD1	673	689
GNA11_CCDS12103.1_ex2_19:3113427-3113450:+_5-3	GNA11	697	726
CNDP1_CCDS12007.1_ex3_18:72228228-72228251:-_5-4	CNDP1	412	429
FAM71F2_CCDS47701.1_ex2_7:128317662-128317685:-_5-5	FAM71F2	766	813
CCR7_CCDS11369.1_ex0_17:38712012-38712035:-_5-5	CCR7	249	403
FAM47B_CCDS14236.1_ex0_X:34962087-34962110:-_5-4	FAM47B	232	211
DMKN_CCDS12463.1_ex14_19:36004194-36004217:-_16-14	DMKN	1045	632
ADAM28_CCDS34865.1_ex5_8:24170894-24170917:+_5-2	ADAM28	296	243
MDM1_CCDS55842.1_ex0_12:68721280-68721303:-_7-4	MDM1	179	119
sgMINA_8	MINA_LS	202	356
PRDM7_CCDS45557.1_ex5_16:90130146-90130169:+_5-2	PRDM7	244	176
KLHL33_CCDS53882.1_ex2_14:20898081-20898104:-_5-2	KLHL33	633	742
RNF4_CCDS47001.1_ex5_4:2514795-2514818:+_5-4	RNF4	281	578
ELAVL2_CCDS55298.1_ex4_9:23762094-23762117:+_5-5	ELAVL2	117	114
ZNF333_CCDS12316.1_ex6_19:14826264-14826287:-_5-4	ZNF333	212	499
PRDM12_CCDS6934.1_ex2_9:133543597-133543620:-_5-4	PRDM12	408	469
ZNF831_CCDS42894.1_ex0_20:57766404-57766427:-_5-2	ZNF831	667	836
sgALK_8	ALK_LS	330	307
RABEP1_CCDS42243.1_ex8_17:5264571-5264594:-_5-4	RABEP1	363	261
SLC17A7_CCDS12764.1_ex8_19:49938064-49938087:-_5-4	SLC17A7	1026	884
CNTROB_CCDS11126.1_ex0_17:7836624-7836647:+_5-1	CNTROB	660	675
MON1A_CCDS2808.2_ex5_3:49967166-49967189:-_5-5	MON1A	413	411
ABRA_CCDS6305.1_ex1_8:107782078-107782101:-_5-3	ABRA	349	331
AMER3_CCDS2164.1_ex0_2:131519895-131519918:-_5-2	AMER3	221	316
SIRPB1_CCDS13019.1_ex3_20:1559282-1559305:+_11-6	SIRPB1	641	521
SSX3_CCDS14291.1_ex3_X:48213493-48213516:+_4-3	SSX3	388	495
EMB_CCDS3953.1_ex6_5:49707026-49707049:+_5-1	EMB	333	296
CD40LG_CCDS14659.1_ex3_X:135738556-135738579:-_5-4	CD40LG	445	374
RMDN3_CCDS10063.1_ex11_15:41046793-41046816:-_5-4	RMDN3	772	610
C1QTNF5_CCDS8420.1_ex0_11:119210289-119210312:+_5-1	C1QTNF5	431	593
EMC1_CCDS190.1_ex21_1:19571407-19571430:-_5-5	EMC1	201	260
MRPL51_CCDS8547.1_ex1_12:6602119-6602142:+_5-5	MRPL51	328	492
ATF4_CCDS13996.1_ex1_22:39917783-39917806:-_5-2	ATF4	235	340
LHB_CCDS12748.1_ex0_19:49519495-49519518:+_4-1	LHB	247	290
C19orf67_CCDS59360.1_ex5_19:14196273-14196296:-_5-5	C19orf67	746	631
RPL26L1_CCDS4382.1_ex1_5:172395461-172395484:+_5-3	RPL26L1	55	208
PHLPP1_CCDS45881.2_ex0_18:60383889-60383912:-_5-2	PHLPP1	902	720
VBP1_CCDS14765.1_ex1_X:154448503-154448526:+_5-2	VBP1	97	117
SLC2A14_CCDS66300.1_ex5_12:7981397-7981420:+_8-2	SLC2A14	184	291
TPX2_CCDS13190.1_ex6_20:30365365-30365388:+_5-4	TPX2	210	539
SLC5A10_CCDS11201.2_ex0_17:18855613-18855636:+_5-1	SLC5A10	1110	661
G0S2_CCDS1488.1_ex0_1:209849151-209849174:-_5-2	G0S2	538	409
RBM47_CCDS3460.1_ex2_4:40440348-40440371:-_5-3	RBM47	385	636
sgERBB3_6	ERBB3_LS	284	635
APOA4_CCDS31681.1_ex0_11:116692500-116692523:+_5-4	APOA4	576	565
PEX16_CCDS31472.1_ex9_11:45939026-45939049:+_5-5	PEX16	531	682
CADM3_CCDS1182.1_ex5_1:159163664-159163687:-_5-5	CADM3	581	506
PCDHGA9_CCDS58981.1_ex0_5:140783898-140783921:-_5-4	PCDHGA9	466	486
IRX4_CCDS3867.1_ex2_5:1880905-1880928:-_5-1	IRX4	553	596
UFC1_CCDS1220.1_ex1_1:161126762-161126785:+_5-2	UFC1	331	487
KAL1_CCDS14130.1_ex9_X:8555849-8555872:-_5-4	KAL1	557	443
AMZ2_CCDS11674.1_ex3_17:66250700-66250723:-_6-5	AMZ2	27	6
TPMT_CCDS4543.1_ex3_6:18139187-18139210:+_5-1	TPMT	550	541
ZCCHC3_CCDS42844.1_ex0_20:278550-278573:+_5-3	ZCCHC3	500	464
sgPIK3R3_10	PIK3R3_LS	245	326
HAPLN2_CCDS1148.1_ex1_1:156593769-156593792:+_5-2	HAPLN2	857	838
ZMAT3_CCDS3224.1_ex4_3:178785264-178785287:+_5-4	ZMAT3	309	414
IGFLR1_CCDS12472.1_ex2_19:36231408-36231431:+_5-5	IGFLR1	435	483
SNCG_CCDS7380.1_ex2_10:88719782-88719805:+_5-4	SNCG	787	796
ZBED3_CCDS4036.1_ex0_5:76373507-76373530:+_5-4	ZBED3	1042	934
IER5_CCDS1343.1_ex0_1:181058593-181058616:-_5-5	IER5	668	742
ZNF277_CCDS5755.2_ex2_7:111935997-111936020:-_5-5	ZNF277	720	645
MGMT_CCDS7660.2_ex3_10:131557460-131557483:+_5-5	MGMT	220	329
TAF1D_CCDS8293.1_ex3_11:93471570-93471593:+_5-4	TAF1D	182	315
TULP3_CCDS53737.1_ex3_12:3031546-3031569:+_5-3	TULP3	689	577
ALAS1_CCDS2847.1_ex2_3:52237910-52237933:+_5-2	ALAS1	133	238
TMEM105_CCDS11781.1_ex0_17:79287641-79287664:-_5-3	TMEM105	636	711
SH3BP5_CCDS2625.2_ex2_3:15300443-15300466:-_5-2	SH3BP5	732	726
CHCHD3_CCDS5828.1_ex6_7:132754958-132754981:-_5-5	CHCHD3	313	257
SEPT8_CCDS43358.1_ex5_5:132098238-132098261:-_5-1	SEPT8	762	661
TEX35_CCDS1323.1_ex2_1:178483881-178483904:+_7-3	TEX35	696	471
sgUSP14_4	USP14_LS	333	262
LSMEM1_CCDS5756.1_ex1_7:112127026-112127049:-_5-4	LSMEM1	172	234
sgICK_3	ICK_LS	320	401
STK25_CCDS2549.1_ex6_2:242438667-242438690:-_5-4	STK25	404	392
CTRL00098	NON-TARGETING	442	415
TMEM39B_CCDS351.2_ex4_1:32542825-32542848:-_5-4	TMEM39B	521	522
CCDC116_CCDS13791.1_ex2_22:21989152-21989175:+_5-4	CCDC116	234	147
CTRL00400	NON-TARGETING	414	439
sgASXL1_9	ASXL1_LS	462	482
HSD17B13_CCDS3618.1_ex4_4:88238236-88238259:+_5-2	HSD17B13	477	352
ASNS_CCDS55131.1_ex7_7:97488232-97488255:-_5-2	ASNS	153	206
GMEB1_CCDS327.1_ex1_1:29016624-29016647:+_5-2	GMEB1	634	353
L3MBTL4_CCDS11839.2_ex8_18:6213179-6213202:+_5-1	L3MBTL4	211	206
ARID3B_CCDS10264.1_ex0_15:74836789-74836812:+_5-4	ARID3B	474	377
NFKBID_CCDS42552.1_ex4_19:36387154-36387177:-_5-1	NFKBID	466	436
IK_CCDS47280.1_ex8_5:140035534-140035557:+_5-4	IK	127	578
NDUFB7_CCDS12314.1_ex1_19:14677701-14677724:-_5-3	NDUFB7	294	632
RAB11FIP1_CCDS34881.1_ex3_8:37734941-37734964:+_5-4	RAB11FIP1	140	71
CAMK2D_CCDS3703.1_ex16_4:114680474-114680497:-_5-5	CAMK2D	547	383
TMIE_CCDS43081.1_ex2_3:46750643-46750666:+_5-3	TMIE	1055	977
BTBD9_CCDS43458.1_ex8_6:38561969-38561992:-_5-5	BTBD9	272	344
CPA3_CCDS3138.1_ex5_3:148597618-148597641:+_5-5	CPA3	393	347
CLIC6_CCDS13638.1_ex0_21:36042564-36042587:+_5-2	CLIC6	754	686
PHF6_CCDS14639.1_ex2_X:133527544-133527567:-_5-3	PHF6	325	310
sgMUSK_8	MUSK_LS	310	511
CDCA7L_CCDS47558.1_ex4_7:21946008-21946031:-_5-3	CDCA7L	315	422
sgSNRPA_1	SNRPA_LS	266	590
SEL1L3_CCDS47037.1_ex21_4:25836826-25836849:+_5-1	SEL1L3	369	593
sgSMNDC1_7	SMNDC1_LS	191	194
ZKSCAN4_CCDS4647.1_ex4_6:28219515-28219538:-_5-4	ZKSCAN4	974	666
NSMCE1_CCDS10628.2_ex6_16:27268740-27268763:+_5-5	NSMCE1	373	565
QSOX2_CCDS35178.1_ex6_9:139113735-139113758:-_5-3	QSOX2	389	427
LY6E_CCDS6394.1_ex2_8:144103001-144103024:-_5-4	LY6E	615	589
THRAP3_CCDS405.1_ex1_1:36752375-36752398:-_5-4	THRAP3	337	577
MTDH_CCDS6274.1_ex0_8:98656862-98656885:+_5-1	MTDH	517	547
DTL_CCDS1502.1_ex3_1:212220505-212220528:+_5-1	DTL	18	403
TMEM41B_CCDS31424.1_ex2_11:9309314-9309337:+_7-2	TMEM41B	47	115
PABPC5_CCDS14460.1_ex0_X:90690837-90690860:-_5-3	PABPC5	393	407
INPP1_CCDS2305.1_ex2_2:191231599-191231622:+_5-3	INPP1	591	522
COMMD1_CCDS1869.1_ex1_2:62227852-62227875:+_5-4	COMMD1	409	441
EBF4_CCDS46573.1_ex1_20:2674415-2674438:-_5-1	EBF4	1038	678
MAGED2_CCDS14362.1_ex3_X:54837702-54837725:-_5-5	MAGED2	393	380
NDUFV1_CCDS53669.1_ex3_11:67377053-67377076:+_5-3	NDUFV1	215	406
IRAK3_CCDS44937.1_ex6_12:66622048-66622071:-_5-2	IRAK3	330	364
CLMN_CCDS9933.1_ex10_14:95690142-95690165:-_5-5	CLMN	43	70
CRADD_CCDS9048.1_ex0_12:94072721-94072744:+_5-2	CRADD	147	196
ST6GALNAC1_CCDS11748.1_ex7_17:74625103-74625126:-_5-1	ST6GALNAC1	260	255
SLC22A13_CCDS2676.1_ex0_3:38307650-38307673:-_5-1	SLC22A13	738	768
DONSON_CCDS13632.1_ex6_21:34956970-34956993:+_5-2	DONSON	45	428
GDPD1_CCDS11616.1_ex4_17:57334504-57334527:+_5-3	GDPD1	174	175
MCM3_CCDS4940.2_ex15_6:52148114-52148137:-_5-4	MCM3	82	670
PICALM_CCDS31653.1_ex8_11:85707898-85707921:+_5-1	PICALM	157	184
ENTPD2_CCDS7025.1_ex6_9:139945963-139945986:+_5-3	ENTPD2	726	761
sgSRGAP3_5	SRGAP3_LS	613	396
ZFAND4_CCDS60520.1_ex3_10:46122231-46122254:-_5-1	ZFAND4	731	690
GATAD2A_CCDS12402.2_ex4_19:19606664-19606687:+_5-4	GATAD2A	528	557
SLFN12L_CCDS56026.1_ex2_17:33806781-33806804:+_5-3	SLFN12L	210	279
C3orf22_CCDS3040.1_ex0_3:126268888-126268911:-_5-1	C3orf22	292	348
C9orf43_CCDS6796.1_ex5_9:116185665-116185688:-_5-3	C9orf43	427	465
ADAM11_CCDS11486.1_ex3_17:42847352-42847375:+_5-1	ADAM11	383	417
sgSETD3_3	SETD3_LS	581	386
sgMTOR_6	MTOR_LS	222	543
ARFIP2_CCDS55739.1_ex2_11:6499412-6499435:+_5-3	ARFIP2	363	315
SULT1B1_CCDS3530.1_ex4_4:70615490-70615513:+_5-2	SULT1B1	669	780
SMAP2_CCDS451.1_ex3_1:40875499-40875522:-_5-1	SMAP2	165	144
sgNEK8_5	NEK8_LS	597	528
FAM168A_CCDS41689.1_ex4_11:73141726-73141749:+_5-3	FAM168A	221	219
TEX36_CCDS44493.1_ex0_10:127344740-127344763:+_5-1	TEX36	335	378
DUSP5_CCDS7566.1_ex0_10:112257976-112257999:-_5-1	DUSP5	604	614
CTSH_CCDS10308.1_ex7_15:79227383-79227406:-_5-3	CTSH	214	365
MCOLN2_CCDS30762.1_ex10_1:85422222-85422245:+_5-3	MCOLN2	337	324
EVI2A_CCDS32608.1_ex0_17:29645910-29645933:+_5-5	EVI2A	385	362
ZNF394_CCDS5666.1_ex0_7:99092130-99092153:-_5-1	ZNF394	357	380
LILRA3_CCDS12887.1_ex4_19:54803645-54803668:+_7-7	LILRA3	336	384
TAF1D_CCDS8293.1_ex2_11:93470388-93470411:-_5-1	TAF1D	374	395
sgCDC25A_9	CDC25A_LS	309	388
CYP4F12_CCDS42517.1_ex1_19:15789160-15789183:-_5-4	CYP4F12	307	253
UBE2A_CCDS14580.1_ex2_X:118709324-118709347:+_5-2	UBE2A	720	650
MANBA_CCDS3658.1_ex11_4:103611843-103611866:+_5-2	MANBA	395	525
APH1B_CCDS10184.1_ex2_15:63578805-63578828:+_5-3	APH1B	574	526
CYP4F22_CCDS12331.1_ex4_19:15648678-15648701:+_5-2	CYP4F22	611	675
HTR3E_CCDS3251.1_ex3_3:183822570-183822593:-_5-2	HTR3E	332	569
IL37_CCDS2103.1_ex2_2:113674691-113674714:+_8-2	IL37	138	221
TINAGL1_CCDS343.1_ex0_1:32043041-32043064:+_5-1	TINAGL1	787	661
RANBP2_CCDS2079.1_ex19_2:109380019-109380042:-_5-4	RANBP2	522	553
GAN_CCDS10935.1_ex3_16:81390470-81390493:-_5-4	GAN	242	176
LACRT_CCDS8883.1_ex2_12:55026068-55026091:-_5-2	LACRT	454	486
STX1A_CCDS34655.1_ex4_7:73118559-73118582:+_5-2	STX1A	1220	850
PSAT1_CCDS6659.1_ex3_9:80919822-80919845:+_5-2	PSAT1	258	161
ZNF596_CCDS5951.2_ex4_8:195410-195433:+_5-5	ZNF596	184	178
MXD3_CCDS4416.1_ex1_5:176734958-176734981:-_5-1	MXD3	616	640
TXNL4A_CCDS32852.1_ex0_18:77733823-77733846:-_5-1	TXNL4A	7	564
C4orf27_CCDS3813.1_ex5_4:170671681-170671704:+_5-1	C4orf27	268	246
PRICKLE4_CCDS34449.1_ex0_6:41751333-41751356:-_5-1	PRICKLE4	437	440
IFNA5_CCDS6502.1_ex0_9:21305121-21305144:-_3-3	IFNA5	218	198
LRRD1_CCDS55124.1_ex4_7:91793738-91793761:-_5-2	LRRD1	258	149
ZNF136_CCDS32916.1_ex3_19:12297887-12297910:-_5-3	ZNF136	193	270
PAQR9_CCDS3128.1_ex0_3:142681670-142681693:-_5-1	PAQR9	650	511
UVRAG_CCDS8241.1_ex4_11:75599925-75599948:+_5-2	UVRAG	564	359
IZUMO4_CCDS35499.1_ex0_19:2097147-2097170:-_5-2	IZUMO4	548	566
HEY2_CCDS5131.1_ex4_6:126080316-126080339:+_5-2	HEY2	643	530
DPPA4_CCDS33814.1_ex3_3:109050579-109050602:-_5-2	DPPA4	193	170
CTRL00559	NON-TARGETING	242	233
EIF3B_CCDS5332.1_ex1_7:2400357-2400380:+_5-1	EIF3B	277	623
CEP44_CCDS34106.1_ex1_4:175223253-175223276:-_5-1	CEP44	14	13
FOXB1_CCDS32255.1_ex0_15:60297690-60297713:+_5-5	FOXB1	664	463
SIGLEC11_CCDS12790.2_ex6_19:50462693-50462716:-_5-2	SIGLEC11	305	768
CDK5R2_CCDS2427.1_ex0_2:219824653-219824676:+_5-1	CDK5R2	665	774
C3AR1_CCDS8588.1_ex0_12:8212293-8212316:+_5-2	C3AR1	440	546
NCAPH_CCDS2021.1_ex4_2:97008962-97008985:-_5-1	NCAPH	7	317
RAC2_CCDS13945.1_ex3_22:37628941-37628964:+_5-4	RAC2	401	258
FREM2_CCDS31960.1_ex0_13:39261789-39261812:-_5-2	FREM2	551	519
TMEM136_CCDS55792.1_ex0_11:120198275-120198298:-_5-3	TMEM136	259	421
MPV17_CCDS1748.1_ex4_2:27535613-27535636:+_5-4	MPV17	376	394
SKI_CCDS39.1_ex1_1:2234475-2234498:-_5-5	SKI	862	681
EHF_CCDS55752.1_ex2_11:34667988-34668011:-_5-1	EHF	394	245
DNAJC27_CCDS1716.1_ex3_2:25180800-25180823:-_5-4	DNAJC27	296	319
MDM4_CCDS1447.1_ex2_1:204499819-204499842:+_15-2	MDM4	36	25
CWF19L1_CCDS7489.1_ex7_10:102010033-102010056:-_5-1	CWF19L1	927	676
LMO3_CCDS58210.1_ex3_12:16753706-16753729:-_6-6	LMO3	313	446
CPSF4_CCDS47652.1_ex2_7:99045751-99045774:+_5-1	CPSF4	374	475
NOS3_CCDS55182.1_ex4_7:150695517-150695540:-_5-3	NOS3	518	626
KLHL31_CCDS34478.1_ex1_6:53519711-53519734:-_5-3	KLHL31	120	115
POMC_CCDS1717.1_ex0_2:25384257-25384280:-_5-1	POMC	704	704
PLAT_CCDS6126.1_ex8_8:42045001-42045024:-_5-2	PLAT	426	429
FGD3_CCDS43849.1_ex0_9:95738885-95738908:+_5-2	FGD3	669	539
FAM179B_CCDS9681.1_ex0_14:45433545-45433568:+_5-5	FAM179B	892	647
UNC45A_CCDS10367.1_ex7_15:91486291-91486314:-_5-5	UNC45A	386	555
SSR1_CCDS4499.1_ex4_6:7301691-7301714:+_5-2	SSR1	362	391
MAP1B_CCDS4012.1_ex4_5:71490072-71490095:+_5-2	MAP1B	469	388
GPR119_CCDS14625.1_ex0_X:129518913-129518936:+_5-1	GPR119	565	544
TTLL3_CCDS43048.2_ex7_3:9867614-9867637:+_3-3	TTLL3	917	796
LRRC8E_CCDS12189.1_ex1_19:7964164-7964187:-_5-3	LRRC8E	553	542
sgGAK_8	GAK_LS	184	528
sgLAMTOR5_4	LAMTOR5_LS	185	291
sgUBE2R2_1	UBE2R2_LS	295	350
GALNT1_CCDS11915.1_ex2_18:33257647-33257670:-_5-1	GALNT1	98	235
VEPH1_CCDS3179.1_ex11_3:157188272-157188295:+_5-4	VEPH1	561	426
WDR47_CCDS30787.1_ex10_1:109554215-109554238:+_5-5	WDR47	471	767
ADORA3_CCDS838.1_ex5_1:112045753-112045776:-_12-10	ADORA3	610	405
SGPL1_CCDS31216.1_ex7_10:72629565-72629588:-_5-5	SGPL1	523	534
POLR2H_CCDS3264.1_ex4_3:184085978-184086001:+_9-9	POLR2H	7	598
JUNB_CCDS12280.1_ex0_19:12902719-12902742:-_5-1	JUNB	568	607
FAM109B_CCDS33655.1_ex0_22:42473777-42473800:+_5-4	FAM109B	794	679
ARHGEF18_CCDS12177.1_ex5_19:7516087-7516110:-_5-1	ARHGEF18	128	322
GRIA4_CCDS41706.1_ex2_11:105623713-105623736:-_5-1	GRIA4	64	62
DPP9_CCDS45928.1_ex13_19:4702037-4702060:-_5-4	DPP9	633	502
LEPRE1_CCDS472.2_ex14_1:43232389-43232412:+_5-4	LEPRE1	749	645
MANSC4_CCDS53770.1_ex1_12:27919684-27919707:+_5-5	MANSC4	265	254
CNTD2_CCDS12551.2_ex4_19:40732303-40732326:-_5-4	CNTD2	334	333
CLDN15_CCDS5717.1_ex4_7:100880745-100880768:+_5-5	CLDN15	409	450
TRAK1_CCDS2695.1_ex6_3:42234654-42234677:-_5-3	TRAK1	158	366
sgCAD_7	CAD_LS	148	552
SLC22A4_CCDS4153.1_ex0_5:131630417-131630440:+_5-1	SLC22A4	760	774
CLEC4G_CCDS12185.1_ex3_19:7795317-7795340:-_5-4	CLEC4G	763	614
PAAF1_CCDS58157.1_ex4_11:73611379-73611402:-_5-1	PAAF1	618	550
sgPASK_7	PASK_LS	213	246
sgACTB_2	ACTB_LS	360	450
SRRT_CCDS34709.1_ex0_7:100473302-100473325:+_5-1	SRRT	0	3
TRPC4_CCDS45035.1_ex7_13:38266288-38266311:+_5-3	TRPC4	547	565
C20orf195_CCDS13526.1_ex0_20:62187399-62187422:-_5-5	C20orf195	418	327
CTRL00144	NON-TARGETING	148	254
GPR45_CCDS2066.1_ex0_2:105858784-105858807:+_5-4	GPR45	911	692
MSLN_CCDS32356.1_ex8_16:815748-815771:+_5-5	MSLN	1177	793
URGCP_CCDS43572.1_ex0_7:43917677-43917700:-_5-1	URGCP	606	524
DBF4_CCDS5611.1_ex8_7:87529600-87529623:-_5-4	DBF4	180	504
AES_CCDS12101.1_ex1_19:3054123-3054146:+_5-1	AES	479	310
ST18_CCDS6149.1_ex17_8:53092796-53092819:-_5-5	ST18	518	448
sgTSSK4_9	TSSK4_LS	574	493
TBC1D1_CCDS33972.1_ex1_4:38016194-38016217:-_5-2	TBC1D1	638	608
SERPIND1_CCDS13783.1_ex0_22:21134028-21134051:-_5-4	SERPIND1	345	471
MSS51_CCDS31221.1_ex2_10:75186049-75186072:+_5-2	MSS51	173	201
DYRK3_CCDS30999.1_ex2_1:206820736-206820759:-_5-1	DYRK3	404	353
ACO1_CCDS6525.1_ex1_9:32407412-32407435:-_5-2	ACO1	229	424
NUBP2_CCDS10445.1_ex3_16:1837745-1837768:-_5-3	NUBP2	316	624
TTLL6_CCDS11537.2_ex5_17:46867374-46867397:-_5-3	TTLL6	468	471
sgAPEX1_5	APEX1_LS	381	405
CD96_CCDS2958.1_ex1_3:111264200-111264223:-_5-2	CD96	303	356
ALPPL2_CCDS2491.1_ex2_2:233272067-233272090:-_3-1	ALPPL2	846	691
TOMM6_CCDS47424.1_ex0_6:41755557-41755580:-_5-4	TOMM6	441	523
AJUBA_CCDS9581.1_ex1_14:23443314-23443337:-_10-3	AJUBA	478	458
CHRAC1_CCDS6379.1_ex1_8:141524484-141524507:-_5-4	CHRAC1	263	320
GALNT14_CCDS1773.2_ex8_2:31168723-31168746:-_5-2	GALNT14	443	437
KRT73_CCDS8834.1_ex5_12:53008451-53008474:-_5-3	KRT73	487	469
LRPPRC_CCDS33189.1_ex24_2:44184550-44184573:+_5-1	LRPPRC	198	404
ATIC_CCDS2398.1_ex5_2:216190842-216190865:+_5-3	ATIC	297	404
SMEK1_CCDS61532.1_ex7_14:91939608-91939631:+_5-3	SMEK1	348	523
RBM26_CCDS66566.1_ex15_13:79942878-79942901:+_5-1	RBM26	779	531
PPAP2A_CCDS34159.1_ex3_5:54763722-54763745:-_5-1	PPAP2A	15	103
ARRDC5_CCDS45929.1_ex0_19:4891566-4891589:-_5-1	ARRDC5	310	387
PTH2_CCDS12763.1_ex0_19:49925884-49925907:-_5-2	PTH2	37	522
ESAM_CCDS8453.1_ex3_11:124626196-124626219:+_5-1	ESAM	395	567
ACBD6_CCDS1339.1_ex7_1:180471289-180471312:-_5-5	ACBD6	628	515
FAM173A_CCDS10423.1_ex2_16:771837-771860:+_5-5	FAM173A	644	617
ITGB4_CCDS11727.1_ex13_17:73732450-73732473:+_5-4	ITGB4	797	670
DPP10_CCDS33278.1_ex6_2:116447448-116447471:+_5-2	DPP10	694	873
MYO1D_CCDS32615.1_ex18_17:31102962-31102985:-_5-4	MYO1D	311	323
PLA2G1B_CCDS9195.1_ex2_12:120763714-120763737:-_5-4	PLA2G1B	107	114
USP9X_CCDS43930.1_ex7_X:41000618-41000641:+_5-2	USP9X	187	393
sgEP400_3	EP400_LS	145	500
BRAF_CCDS5863.1_ex12_7:140501242-140501265:+_5-3	BRAF	80	444
USP6_CCDS11069.2_ex1_17:5033929-5033952:-_5-1	USP6	465	528
ZNF467_CCDS5899.1_ex0_7:149462965-149462988:+_5-2	ZNF467	670	640
TCEB3_CCDS239.2_ex3_1:24077369-24077392:+_5-2	TCEB3	732	628
VSTM2B_CCDS46034.1_ex3_19:30020757-30020780:-_5-5	VSTM2B	763	735
ANP32B_CCDS6732.1_ex2_9:100760954-100760977:-_5-3	ANP32B	34	59
DYNLL1_CCDS9200.1_ex1_12:120935897-120935920:+_4-4	DYNLL1	435	670
FAM84A_CCDS1684.1_ex0_2:14774249-14774272:+_5-2	FAM84A	1135	714
OLR1_CCDS53745.1_ex3_12:10321745-10321768:-_5-5	OLR1	222	308
IL22RA2_CCDS5182.1_ex2_6:137476147-137476170:-_7-1	IL22RA2	268	262
LRP11_CCDS5220.1_ex5_6:150174174-150174197:-_5-2	LRP11	577	370
RERE_CCDS41243.1_ex5_1:8421237-8421260:-_5-1	RERE	770	594
MOSPD1_CCDS14645.1_ex4_X:134033314-134033337:+_5-5	MOSPD1	167	131
PCDHB7_CCDS4249.1_ex0_5:140552976-140552999:+_5-1	PCDHB7	249	252
NTF4_CCDS12754.1_ex0_19:49564812-49564835:-_5-1	NTF4	201	341
RIPK4_CCDS13675.1_ex2_21:43165906-43165929:+_5-1	RIPK4	614	578
HECA_CCDS5194.1_ex1_6:139487451-139487474:+_5-2	HECA	825	674
RBM25_CCDS32113.1_ex8_14:73570128-73570151:+_5-4	RBM25	70	270
PNPLA4_CCDS14129.1_ex1_X:7870142-7870165:+_5-2	PNPLA4	462	452
MYL9_CCDS13276.1_ex0_20:35173418-35173441:+_9-3	MYL9	166	460
HOXC6_CCDS41792.1_ex0_12:54422657-54422680:-_5-2	HOXC6	441	371
SCN8A_CCDS44891.1_ex14_12:52159693-52159716:+_5-5	SCN8A	798	777
CCNT2_CCDS2174.1_ex8_2:135710881-135710904:-_5-4	CCNT2	58	35
ANXA6_CCDS47315.1_ex17_5:150512735-150512758:-_5-1	ANXA6	281	258
KIF13A_CCDS47380.1_ex18_6:17804659-17804682:+_8-1	KIF13A	259	379
SERPINI2_CCDS3200.1_ex6_3:167184968-167184991:+_5-4	SERPINI2	350	301
CDC42EP1_CCDS13949.1_ex0_22:37962723-37962746:-_5-3	CDC42EP1	958	770
GNG8_CCDS12687.1_ex0_19:47137381-47137404:+_5-1	GNG8	560	725
VBP1_CCDS14765.1_ex3_X:154456669-154456692:-_5-3	VBP1	597	730
