sgRNA	gene	CRISPR_C6976518.sample	CRISPR_C6596666.sample
BRIP1_CCDS11631.1_ex11_17:59876602-59876625:-_5-2	BRIP1	284	209
sgRIOK3_10	RIOK3_LS	287	271
TCF20_CCDS14032.1_ex3_22:42608423-42608446:-_5-1	TCF20	362	445
CX3CL1_CCDS10779.1_ex2_16:57416215-57416238:+_5-4	CX3CL1	782	823
PGLYRP4_CCDS30871.1_ex5_1:153317661-153317684:-_5-2	PGLYRP4	197	245
PCMTD1_CCDS6148.1_ex2_8:52746156-52746179:-_5-3	PCMTD1	53	234
CEP152_CCDS42033.1_ex16_15:49076269-49076292:-_5-3	CEP152	326	252
ARHGAP10_CCDS34075.1_ex10_4:148827789-148827812:-_5-5	ARHGAP10	323	423
sgTLK1_2	TLK1_LS	28	291
CHMP4C_CCDS6233.1_ex2_8:82667674-82667697:+_5-5	CHMP4C	248	284
INTS6_CCDS41890.1_ex15_13:52025240-52025263:+_8-4	INTS6	179	398
NKX2-5_CCDS4387.1_ex1_5:172661835-172661858:+_7-3	NKX2-5	884	898
SYNPO2L_CCDS44438.1_ex0_10:75408518-75408541:+_5-5	SYNPO2L	579	480
ZNF620_CCDS33740.1_ex3_3:40557552-40557575:+_5-2	ZNF620	814	709
CIB1_CCDS10360.1_ex4_15:90775549-90775572:-_5-5	CIB1	345	397
KIAA0020_CCDS6448.2_ex10_9:2829883-2829906:+_5-2	KIAA0020	375	579
BICD1_CCDS44859.1_ex4_12:32480411-32480434:+_5-5	BICD1	167	275
SARS2_CCDS33017.1_ex15_19:39421228-39421251:+_5-5	SARS2	492	747
SMURF1_CCDS34689.1_ex14_7:98655134-98655157:-_5-5	SMURF1	452	464
EVC2_CCDS3382.2_ex19_4:5696060-5696083:-_5-5	EVC2	281	396
CD300LD_CCDS42379.1_ex2_17:72584728-72584751:+_5-1	CD300LD	183	194
HOXB5_CCDS11530.1_ex1_17:46670645-46670668:+_5-1	HOXB5	266	547
sgSBNO1_5	SBNO1_LS	93	338
NEBL_CCDS7133.1_ex2_10:21101745-21101768:-_10-2	NEBL	139	226
PRPS1L1_CCDS47552.1_ex0_7:18067200-18067223:-_5-5	PRPS1L1	433	262
DGAT1_CCDS6420.1_ex13_8:145542519-145542542:-_5-5	DGAT1	317	339
ELL_CCDS12380.1_ex9_19:18576640-18576663:-_5-3	ELL	17	547
CLCN3_CCDS34100.1_ex3_4:170610257-170610280:-_5-3	CLCN3	341	455
NUCKS1_CCDS30987.1_ex4_1:205696826-205696849:-_5-3	NUCKS1	355	111
PTGER3_CCDS44160.1_ex2_1:71512876-71512899:-_5-2	PTGER3	348	481
CDC26_CCDS6790.1_ex0_9:116029654-116029677:-_5-3	CDC26	71	399
C16orf72_CCDS10538.1_ex2_16:9196866-9196889:+_5-2	C16orf72	117	117
KIAA0556_CCDS32415.1_ex5_16:27659953-27659976:-_5-2	KIAA0556	692	597
sgPOLR3K_6	POLR3K_LS	105	281
ACE_CCDS11637.1_ex13_17:61564002-61564025:-_5-3	ACE	121	153
ANKRD46_CCDS59109.1_ex2_8:101540091-101540114:+_5-1	ANKRD46	302	364
MYL4_CCDS11510.1_ex3_17:45299090-45299113:-_5-5	MYL4	658	627
SLC9B1_CCDS34041.1_ex7_4:103867821-103867844:-_5-4	SLC9B1	169	111
TP53I13_CCDS42289.1_ex3_17:27898678-27898701:-_5-2	TP53I13	362	450
ZC3H8_CCDS46392.1_ex3_2:112991740-112991763:-_5-1	ZC3H8	107	561
TTC34_CCDS55565.1_ex4_1:2702520-2702543:+_5-4	TTC34	0	0
ZBTB45_CCDS12984.1_ex1_19:59028655-59028678:-_5-2	ZBTB45	863	981
GPC4_CCDS14637.1_ex8_X:132548828-132548851:-_5-4	GPC4	482	463
MAGEB17_CCDS59524.1_ex0_X:16188954-16188977:-_5-5	MAGEB17	446	482
EPHA8_CCDS225.1_ex2_1:22902928-22902951:+_5-3	EPHA8	643	581
sgPTK6_10	PTK6_LS	112	338
CMTM4_CCDS10817.1_ex3_16:66670316-66670339:-_5-2	CMTM4	321	372
CTRL00129	NON-TARGETING	570	407
RSRC1_CCDS3181.1_ex1_3:157841703-157841726:+_5-2	RSRC1	425	384
HNRNPR_CCDS232.1_ex5_1:23650096-23650119:+_5-2	HNRNPR	326	395
ZNF37A_CCDS31183.1_ex1_10:38403791-38403814:+_5-1	ZNF37A	561	626
NPY2R_CCDS3791.1_ex0_4:156135552-156135575:-_5-5	NPY2R	373	472
TNRC18_CCDS47534.1_ex25_7:5427452-5427475:-_5-2	TNRC18	947	881
NISCH_CCDS33767.1_ex5_3:52506368-52506391:-_5-4	NISCH	185	444
sgAPOBEC2_3	APOBEC2_LS	86	384
IBA57_CCDS31046.1_ex1_1:228362612-228362635:+_5-4	IBA57	519	691
SMIM20_CCDS47038.1_ex1_4:25929939-25929962:+_3-2	SMIM20	605	576
CPS1_CCDS2393.1_ex17_2:211471490-211471513:-_5-4	CPS1	579	610
CTRL00607	NON-TARGETING	294	337
AKAP5_CCDS9764.1_ex0_14:64935356-64935379:+_5-2	AKAP5	327	359
MORN3_CCDS31917.1_ex2_12:122092227-122092250:-_5-1	MORN3	603	316
BCL11B_CCDS9949.1_ex0_14:99642125-99642148:+_5-3	BCL11B	210	348
PCDH18_CCDS34064.1_ex3_4:138453029-138453052:-_5-5	PCDH18	581	494
AADACL2_CCDS3161.2_ex3_3:151463446-151463469:+_5-5	AADACL2	341	314
PTGDS_CCDS7019.1_ex1_9:139873469-139873492:+_5-2	PTGDS	433	517
FBXO48_CCDS33213.1_ex1_2:68692023-68692046:+_5-3	FBXO48	644	584
TMEM194B_CCDS46476.1_ex5_2:191383447-191383470:+_5-4	TMEM194B	156	142
sgBRD1_10	BRD1_LS	411	415
FOXC1_CCDS4473.1_ex0_6:1611334-1611357:-_5-4	FOXC1	643	780
sgCXXC5_5	CXXC5_LS	215	262
EXOG_CCDS2680.1_ex2_3:38542933-38542956:+_5-3	EXOG	416	560
CDKL5_CCDS14186.1_ex6_X:18602384-18602407:+_5-2	CDKL5	326	258
DNAJB14_CCDS34035.1_ex6_4:100851693-100851716:+_5-4	DNAJB14	323	332
GNA13_CCDS11661.1_ex2_17:63049618-63049641:-_5-3	GNA13	224	204
DIO1_CCDS30722.1_ex1_1:54371753-54371776:+_11-10	DIO1	447	554
ATP5SL_CCDS33032.1_ex2_19:41939553-41939576:-_5-3	ATP5SL	140	395
C1orf52_CCDS703.1_ex2_1:85725198-85725221:-_5-5	C1orf52	432	361
sgKIAA0368_9	KIAA0368_LS	616	681
FGL2_CCDS5591.1_ex1_7:76828751-76828774:-_5-3	FGL2	398	394
MTG1_CCDS31320.1_ex8_10:135216184-135216207:+_5-5	MTG1	329	448
SERPINB12_CCDS11984.1_ex5_18:61232817-61232840:+_5-5	SERPINB12	304	287
MANEA_CCDS5032.1_ex1_6:96044684-96044707:-_5-4	MANEA	114	109
CCDC70_CCDS9431.1_ex0_13:52439756-52439779:-_5-2	CCDC70	520	451
GEMIN5_CCDS4330.1_ex26_5:154316645-154316668:-_5-4	GEMIN5	65	742
EPHB4_CCDS5706.1_ex14_7:100421406-100421429:+_5-5	EPHB4	723	785
ADHFE1_CCDS6190.2_ex5_8:67357461-67357484:+_5-2	ADHFE1	208	289
TSPAN18_CCDS7910.1_ex1_11:44931331-44931354:-_5-1	TSPAN18	767	666
sgPCGF1_2	PCGF1_LS	246	361
CTRL00372	NON-TARGETING	276	393
FAM47A_CCDS43926.1_ex0_X:34149622-34149645:+_5-2	FAM47A	795	721
GGA1_CCDS13951.1_ex2_22:38012924-38012947:-_11-3	GGA1	722	689
EME1_CCDS11565.1_ex0_17:48453164-48453187:-_5-4	EME1	912	566
C3orf30_CCDS2984.1_ex0_3:118865360-118865383:+_5-3	C3orf30	262	302
ENAH_CCDS31040.1_ex11_1:225742746-225742769:+_5-4	ENAH	179	173
CRKL_CCDS13785.1_ex0_22:21272522-21272545:-_5-4	CRKL	222	884
ZSCAN32_CCDS10503.1_ex1_16:3434701-3434724:+_5-5	ZSCAN32	422	451
C15orf38_CCDS42080.1_ex2_15:90447096-90447119:+_5-5	C15orf38	998	804
GPR137_CCDS53655.1_ex4_11:64055185-64055208:+_5-5	GPR137	282	594
C6orf203_CCDS5058.1_ex0_6:107361198-107361221:-_5-4	C6orf203	422	156
PDZD9_CCDS10602.2_ex1_16:21999969-21999992:-_5-5	PDZD9	41	36
ALDH1L2_CCDS31891.1_ex21_12:105467674-105467697:+_5-5	ALDH1L2	408	484
RPL19_CCDS42312.1_ex2_17:37358663-37358686:-_5-3	RPL19	47	636
ATP5L2_CCDS54534.1_ex0_22:43036092-43036115:-_5-1	ATP5L2	285	415
FOXN4_CCDS9126.2_ex4_12:109725200-109725223:-_5-3	FOXN4	547	413
ASCC2_CCDS13869.1_ex8_22:30202253-30202276:+_5-1	ASCC2	517	477
IL1R2_CCDS2054.1_ex1_2:102626044-102626067:+_5-1	IL1R2	211	310
sgSCAI_1	SCAI_LS	273	249
DMD_CCDS14233.1_ex20_X:31496437-31496460:-_16-7	DMD	425	552
DLX3_CCDS11556.1_ex2_17:48072202-48072225:+_5-4	DLX3	555	640
KCNS1_CCDS13342.1_ex1_20:43726964-43726987:+_5-4	KCNS1	467	456
RWDD4_CCDS34111.1_ex5_4:184572466-184572489:-_5-5	RWDD4	551	265
TMEM178B_CCDS59086.1_ex0_7:140774478-140774501:-_5-5	TMEM178B	675	674
ABHD5_CCDS2711.1_ex2_3:43743978-43744001:+_5-4	ABHD5	424	365
URGCP_CCDS43572.1_ex0_7:43918399-43918422:+_5-4	URGCP	725	791
EGR1_CCDS4206.1_ex1_5:137802500-137802523:-_5-2	EGR1	1096	836
GZMA_CCDS3965.1_ex2_5:54403731-54403754:-_5-5	GZMA	313	551
MPHOSPH9_CCDS9243.2_ex19_12:123706330-123706353:-_5-4	MPHOSPH9	101	182
TUBA8_CCDS13751.1_ex2_22:18607001-18607024:+_5-1	TUBA8	858	781
METTL3_CCDS32044.1_ex8_14:21971637-21971660:-_5-4	METTL3	250	452
PUS7_CCDS34725.1_ex14_7:105148822-105148845:-_5-5	PUS7	267	161
SULT1A1_CCDS10637.1_ex3_16:28618311-28618334:+_4-3	SULT1A1	465	633
RARB_CCDS2642.1_ex4_3:25622044-25622067:+_5-2	RARB	753	616
NRG1_CCDS47836.1_ex2_8:32463091-32463114:+_18-8	NRG1	405	281
PKD1L1_CCDS34633.1_ex41_7:47930133-47930156:+_5-3	PKD1L1	626	710
BPIFB2_CCDS13210.1_ex6_20:31606057-31606080:+_5-4	BPIFB2	393	366
MEX3A_CCDS53377.1_ex0_1:156047454-156047477:+_5-2	MEX3A	760	463
YPEL4_CCDS7963.1_ex2_11:57414256-57414279:-_5-4	YPEL4	423	455
PDK2_CCDS11559.1_ex3_17:48183253-48183276:+_5-1	PDK2	141	511
PQLC2_CCDS195.2_ex2_1:19652067-19652090:-_5-3	PQLC2	324	326
DLG3_CCDS14403.1_ex11_X:69712424-69712447:+_9-8	DLG3	283	266
ADPRM_CCDS11159.2_ex0_17:10608702-10608725:-_5-5	ADPRM	266	209
METTL9_CCDS10598.2_ex0_16:21611157-21611180:+_5-1	METTL9	711	664
NDNL2_CCDS10023.1_ex0_15:29561516-29561539:+_5-2	NDNL2	405	665
EDNRA_CCDS3769.1_ex3_4:148457080-148457103:-_7-4	EDNRA	926	643
IL5RA_CCDS2559.1_ex8_3:3144436-3144459:-_5-5	IL5RA	372	185
TESK1_CCDS6580.1_ex3_9:35606962-35606985:+_5-3	TESK1	791	722
RAB30_CCDS8264.1_ex2_11:82705129-82705152:+_5-5	RAB30	727	516
IGSF6_CCDS10599.1_ex4_16:21658772-21658795:-_5-5	IGSF6	480	477
MLH3_CCDS32123.1_ex11_14:75516025-75516048:+_5-4	MLH3	300	403
TFAP2A_CCDS34337.1_ex5_6:10410391-10410414:+_5-5	TFAP2A	312	447
CCNB1IP1_CCDS9547.1_ex2_14:20784402-20784425:-_5-4	CCNB1IP1	515	752
GALR2_CCDS11739.1_ex0_17:74071161-74071184:-_5-1	GALR2	479	588
ZNF7_CCDS6435.1_ex3_8:146066878-146066901:+_10-4	ZNF7	565	495
CPNE2_CCDS10774.1_ex2_16:57149438-57149461:-_5-3	CPNE2	542	557
ANKRD13A_CCDS9140.1_ex7_12:110463584-110463607:+_5-5	ANKRD13A	619	480
NLRP1_CCDS32537.1_ex12_17:5462661-5462684:-_5-2	NLRP1	323	256
PPIB_CCDS10191.1_ex3_15:64454292-64454315:+_5-5	PPIB	394	256
CLCN5_CCDS14328.1_ex6_X:49851245-49851268:-_10-10	CLCN5	25	35
NYAP1_CCDS5696.1_ex2_7:100086558-100086581:-_5-5	NYAP1	557	509
ZNF19_CCDS10901.1_ex0_16:71510132-71510155:-_5-4	ZNF19	513	302
ZC3H8_CCDS46392.1_ex5_2:112996047-112996070:-_5-5	ZC3H8	71	128
HHEX_CCDS7423.1_ex0_10:94449932-94449955:-_5-2	HHEX	628	721
NFE2L1_CCDS11524.1_ex0_17:46128588-46128611:-_5-1	NFE2L1	348	615
ALS2CL_CCDS2743.1_ex2_3:46713498-46713521:+_10-2	ALS2CL	574	384
BLOC1S2_CCDS7490.1_ex2_10:102040783-102040806:-_5-3	BLOC1S2	0	0
sgCHRAC1_4	CHRAC1_LS	590	510
REEP1_CCDS1989.1_ex5_2:86509321-86509344:+_11-11	REEP1	58	105
CYP26A1_CCDS7426.1_ex1_10:94834266-94834289:-_5-1	CYP26A1	517	711
PLEKHA5_CCDS44840.2_ex5_12:19410436-19410459:+_10-6	PLEKHA5	1009	755
GPM6B_CCDS14158.1_ex4_X:13801610-13801633:-_5-4	GPM6B	242	305
BCL10_CCDS704.1_ex0_1:85733593-85733616:+_5-3	BCL10	243	298
C4orf33_CCDS3741.1_ex3_4:130030636-130030659:-_5-3	C4orf33	197	140
RCN3_CCDS12771.1_ex1_19:50037437-50037460:+_5-2	RCN3	478	720
FN3KRP_CCDS11817.1_ex0_17:80674714-80674737:-_5-1	FN3KRP	536	566
sgSGK1_9	SGK1_LS	200	211
GPR155_CCDS2259.1_ex11_2:175333695-175333718:-_5-2	GPR155	577	405
TPPP3_CCDS10835.1_ex1_16:67424457-67424480:-_5-2	TPPP3	436	452
SAMD14_CCDS11560.1_ex6_17:48193392-48193415:+_5-3	SAMD14	791	807
WTAP_CCDS5266.1_ex3_6:160164778-160164801:+_5-4	WTAP	209	542
ARSD_CCDS35196.1_ex5_X:2836155-2836178:+_5-2	ARSD	386	536
APOB_CCDS1703.1_ex10_2:21242602-21242625:+_5-2	APOB	367	520
TREML1_CCDS4851.1_ex4_6:41121698-41121721:-_11-9	TREML1	888	953
MYH2_CCDS11156.1_ex31_17:10446438-10446461:+_5-5	MYH2	480	377
ATXN1_CCDS34342.1_ex1_6:16327457-16327480:-_5-1	ATXN1	389	413
ZNF141_CCDS33931.1_ex3_4:366774-366797:+_4-4	ZNF141	379	220
ENTPD7_CCDS7480.1_ex5_10:101448485-101448508:+_5-5	ENTPD7	668	414
IDH2_CCDS10359.1_ex7_15:90631817-90631840:-_5-2	IDH2	445	485
PRDM14_CCDS6206.1_ex6_8:70981470-70981493:-_5-2	PRDM14	816	584
TAMM41_CCDS2607.1_ex6_3:11887974-11887997:-_5-4	TAMM41	643	660
FERMT1_CCDS13098.1_ex12_20:6096526-6096549:+_5-5	FERMT1	306	448
CHD3_CCDS32553.2_ex10_17:7800466-7800489:-_5-4	CHD3	517	645
CLCA2_CCDS708.1_ex2_1:86894151-86894174:+_5-1	CLCA2	542	458
LYL1_CCDS12292.1_ex0_19:13210503-13210526:+_5-1	LYL1	463	676
C3orf58_CCDS3130.1_ex1_3:143704581-143704604:-_5-4	C3orf58	481	376
COL28A1_CCDS43553.1_ex32_7:7571218-7571241:+_5-5	COL28A1	54	220
KLHL4_CCDS14456.1_ex0_X:86773032-86773055:-_5-1	KLHL4	438	417
EGFL8_CCDS4743.1_ex2_6:32134526-32134549:+_5-4	EGFL8	925	797
C5orf28_CCDS3945.1_ex0_5:43446642-43446665:+_5-3	C5orf28	563	623
INPP4A_CCDS46369.1_ex2_2:99149859-99149882:-_5-1	INPP4A	364	368
AKAP3_CCDS8531.1_ex1_12:4737658-4737681:+_5-2	AKAP3	324	259
C1orf43_CCDS1061.1_ex2_1:154184940-154184963:-_5-2	C1orf43	308	454
CPA3_CCDS3138.1_ex2_3:148586790-148586813:-_5-3	CPA3	417	361
ADAT3_CCDS12076.2_ex0_19:1912590-1912613:-_5-4	ADAT3	252	440
RAI2_CCDS14183.1_ex0_X:17819363-17819386:+_5-1	RAI2	634	746
sgPRKCA_10	PRKCA_LS	299	344
UCP1_CCDS3753.1_ex3_4:141484626-141484649:-_5-2	UCP1	409	345
KIAA0895_CCDS43570.1_ex2_7:36373753-36373776:+_5-2	KIAA0895	259	132
ZNF528_CCDS33091.1_ex3_19:52919112-52919135:-_5-4	ZNF528	56	157
COG3_CCDS9398.1_ex5_13:46056560-46056583:-_5-3	COG3	471	502
NXPE3_CCDS2945.1_ex1_3:101520398-101520421:+_5-3	NXPE3	130	321
RGS3_CCDS43869.1_ex19_9:116346259-116346282:-_17-11	RGS3	129	366
ASB8_CCDS8761.1_ex0_12:48543751-48543774:+_5-3	ASB8	261	279
C13orf45_CCDS58298.1_ex1_13:76447830-76447853:+_5-4	C13orf45	98	336
PAQR3_CCDS34020.1_ex2_4:79847866-79847889:-_5-1	PAQR3	85	84
AFG3L2_CCDS11859.1_ex11_18:12363799-12363822:-_5-4	AFG3L2	30	196
PPP6R1_CCDS46186.1_ex21_19:55756948-55756971:+_5-5	PPP6R1	204	278
HM13_CCDS13182.1_ex0_20:30102441-30102464:+_5-1	HM13	628	822
SLA_CCDS47922.1_ex1_8:134052312-134052335:+_10-5	SLA	555	894
SLCO1B3_CCDS8684.1_ex5_12:21015685-21015708:+_5-2	SLCO1B3	288	267
RAB17_CCDS2520.1_ex4_2:238494643-238494666:-_5-4	RAB17	407	437
ATP6V1G3_CCDS1395.1_ex1_1:198498209-198498232:-_6-2	ATP6V1G3	79	56
sgUSP13_8	USP13_LS	671	511
BPGM_CCDS5833.1_ex0_7:134346628-134346651:-_5-3	BPGM	451	357
MYL9_CCDS13276.1_ex0_20:35173404-35173427:+_9-2	MYL9	527	476
PTPRA_CCDS13038.1_ex4_20:2968719-2968742:-_5-4	PTPRA	351	520
ANKRD13D_CCDS31616.2_ex6_11:67066567-67066590:+_5-5	ANKRD13D	399	480
ANGPTL4_CCDS12200.1_ex1_19:8430841-8430864:+_5-4	ANGPTL4	589	385
STIL_CCDS41329.1_ex5_1:47746264-47746287:-_5-1	STIL	680	514
CCSER1_CCDS47099.1_ex0_4:91229699-91229722:+_5-3	CCSER1	321	358
KLHDC1_CCDS9692.1_ex1_14:50175918-50175941:+_5-1	KLHDC1	72	83
CFHR3_CCDS30958.1_ex1_1:196748441-196748464:+_5-2	CFHR3	490	434
NAA30_CCDS32088.1_ex0_14:57857983-57858006:+_5-2	NAA30	341	499
GMCL1_CCDS1895.1_ex4_2:70070340-70070363:+_5-5	GMCL1	297	426
RTF1_CCDS32200.2_ex3_15:41750035-41750058:+_5-2	RTF1	0	186
LRCH2_CCDS48155.1_ex16_X:114414096-114414119:-_5-1	LRCH2	596	479
ZNF675_CCDS32981.1_ex0_19:23836573-23836596:-_5-1	ZNF675	768	389
SEZ6L_CCDS13833.1_ex1_22:26688544-26688567:-_5-1	SEZ6L	915	784
CHPT1_CCDS9086.1_ex1_12:102108009-102108032:-_5-4	CHPT1	242	159
HECW1_CCDS5469.2_ex1_7:43351445-43351468:-_5-1	HECW1	705	589
sgSNAPC4_7	SNAPC4_LS	66	456
sgMRPS11_3	MRPS11_LS	178	276
CD74_CCDS34276.1_ex3_5:149786872-149786895:-_5-4	CD74	636	670
DAGLB_CCDS47536.1_ex11_7:6485613-6485636:+_5-4	DAGLB	495	362
NAV2_CCDS44552.1_ex3_11:20066683-20066706:+_5-2	NAV2	885	695
GPR18_CCDS9491.1_ex0_13:99907540-99907563:+_5-2	GPR18	607	540
sgTGFBR1_1	TGFBR1_LS	630	611
IQCH_CCDS32273.1_ex9_15:67665714-67665737:-_10-8	IQCH	610	527
SQRDL_CCDS10127.1_ex1_15:45954153-45954176:+_5-2	SQRDL	647	587
VIPR2_CCDS5950.1_ex7_7:158835746-158835769:+_5-1	VIPR2	609	724
MAP3K8_CCDS7166.1_ex1_10:30736747-30736770:+_5-4	MAP3K8	541	601
SYF2_CCDS258.1_ex4_1:25558581-25558604:+_5-3	SYF2	0	2
ASMT_CCDS14117.1_ex2_Y:1693195-1693218:-_5-2	ASMT	603	656
FAM151B_CCDS4051.1_ex2_5:79809420-79809443:+_5-2	FAM151B	301	317
ZBTB46_CCDS13538.1_ex3_20:62421670-62421693:-_5-4	ZBTB46	871	722
C9orf131_CCDS47961.1_ex2_9:35043387-35043410:-_5-1	C9orf131	390	528
SPAG8_CCDS43798.1_ex5_9:35811677-35811700:+_5-4	SPAG8	77	139
NGEF_CCDS2500.1_ex9_2:233759581-233759604:+_5-2	NGEF	611	505
ATOH7_CCDS7276.1_ex0_10:69991158-69991181:+_5-2	ATOH7	354	366
JPH2_CCDS13325.1_ex4_20:42815147-42815170:+_5-3	JPH2	413	353
PRCD_CCDS42382.1_ex1_17:74536591-74536614:-_2-1	PRCD	1240	904
NDUFA12_CCDS58263.1_ex1_12:95396549-95396572:-_5-3	NDUFA12	0	5
TMTC1_CCDS53772.1_ex12_12:29786142-29786165:+_5-3	TMTC1	640	529
sgTHOC3_10	THOC3_LS	292	428
THNSL2_CCDS2002.2_ex1_2:88474280-88474303:-_5-4	THNSL2	863	850
RHOH_CCDS3458.1_ex0_4:40245113-40245136:+_5-1	RHOH	241	449
TAF9B_CCDS35340.1_ex3_X:77393303-77393326:+_5-4	TAF9B	539	527
CSPP1_CCDS43744.1_ex5_8:68007551-68007574:-_5-1	CSPP1	283	314
CELSR2_CCDS796.1_ex0_1:109794110-109794133:+_5-2	CELSR2	470	602
RNF157_CCDS32740.1_ex16_17:74169798-74169821:+_5-5	RNF157	290	323
DSG3_CCDS11898.1_ex6_18:29040804-29040827:+_5-3	DSG3	751	584
ZNF551_CCDS12959.2_ex2_19:58198039-58198062:+_5-4	ZNF551	414	534
GDPD2_CCDS14402.1_ex6_X:69646811-69646834:+_5-3	GDPD2	611	579
NCALD_CCDS6292.1_ex2_8:102731502-102731525:-_5-1	NCALD	235	247
CC2D1B_CCDS30714.1_ex14_1:52824956-52824979:+_5-3	CC2D1B	763	947
MAMDC2_CCDS6631.1_ex3_9:72724672-72724695:-_5-2	MAMDC2	511	501
ZZEF1_CCDS11043.1_ex32_17:3978435-3978458:-_5-1	ZZEF1	414	629
PABPC1_CCDS6289.1_ex6_8:101721769-101721792:+_5-3	PABPC1	112	251
C21orf62_CCDS42919.2_ex0_21:34166508-34166531:+_5-4	C21orf62	686	556
sgPARP16_10	PARP16_LS	487	339
TPRKB_CCDS1927.1_ex2_2:73959380-73959403:+_5-3	TPRKB	203	300
sgARFGEF2_3	ARFGEF2_LS	212	296
ZSCAN5A_CCDS12941.1_ex2_19:56735080-56735103:+_5-2	ZSCAN5A	636	632
TMED9_CCDS4428.1_ex0_5:177019328-177019351:+_5-1	TMED9	618	452
FAM126A_CCDS5377.1_ex5_7:23016360-23016383:+_5-4	FAM126A	327	457
PRPF40B_CCDS31796.2_ex11_12:50028373-50028396:-_5-4	PRPF40B	712	616
ADAMTS18_CCDS10926.1_ex21_16:77468313-77468336:-_5-5	ADAMTS18	337	260
REG1A_CCDS1964.1_ex2_2:79349165-79349188:-_5-5	REG1A	228	348
ZNF526_CCDS12598.1_ex0_19:42728743-42728766:+_5-1	ZNF526	782	642
C3orf43_CCDS43192.1_ex1_3:196236454-196236477:+_5-4	C3orf43	443	345
NARF_CCDS32777.1_ex6_17:80438995-80439018:-_5-4	NARF	350	223
PRR23A_CCDS46923.1_ex0_3:138724926-138724949:-_4-3	PRR23A	438	539
NUCB2_CCDS41623.1_ex2_11:17323292-17323315:+_5-2	NUCB2	320	336
PARP9_CCDS3014.1_ex7_3:122274505-122274528:+_5-4	PARP9	379	440
sgELP3_10	ELP3_LS	109	305
MOAP1_CCDS9908.1_ex0_14:93649973-93649996:+_5-1	MOAP1	290	187
KIAA0226L_CCDS31970.2_ex10_13:46942232-46942255:+_5-3	KIAA0226L	344	279
sgIGHMBP2_4	IGHMBP2_LS	375	492
PHLPP1_CCDS45881.2_ex3_18:60527693-60527716:+_5-5	PHLPP1	602	434
GAREML_CCDS54336.1_ex3_2:26407795-26407818:-_5-5	GAREML	772	587
BLOC1S2_CCDS7490.1_ex3_10:102045864-102045887:-_5-5	BLOC1S2	427	340
TVP23B_CCDS42274.1_ex4_17:18702196-18702219:-_5-5	TVP23B	586	412
PDCL2_CCDS47059.1_ex2_4:56436011-56436034:-_5-3	PDCL2	136	195
TMEM141_CCDS7007.1_ex1_9:139686186-139686209:+_5-1	TMEM141	647	500
DTX3L_CCDS3015.1_ex2_3:122287402-122287425:-_5-4	DTX3L	884	626
AMN_CCDS9977.1_ex2_14:103390294-103390317:+_5-2	AMN	333	447
SLAMF7_CCDS1209.1_ex2_1:160719618-160719641:+_16-9	SLAMF7	306	394
ZMYM6NB_CCDS53296.1_ex2_1:35450793-35450816:+_5-5	ZMYM6NB	619	562
ASCC3_CCDS5046.1_ex26_6:101109823-101109846:-_7-1	ASCC3	195	440
FAM49A_CCDS1688.1_ex8_2:16746960-16746983:+_5-5	FAM49A	466	311
FER1L6_CCDS43767.1_ex14_8:125029930-125029953:+_5-3	FER1L6	490	800
ACTG1_CCDS11782.1_ex4_17:79479272-79479295:-_5-5	ACTG1	88	304
PDIK1L_CCDS274.1_ex1_1:26448448-26448471:-_5-2	PDIK1L	101	127
IHH_CCDS33380.1_ex0_2:219920519-219920542:-_5-1	IHH	665	633
sgCIT_2	CIT_LS	306	429
CCNL1_CCDS3178.1_ex10_3:156877741-156877764:+_5-4	CCNL1	644	690
HTR7_CCDS7408.1_ex2_10:92509332-92509355:-_5-2	HTR7	299	473
CEP152_CCDS42033.1_ex23_15:49090160-49090183:-_5-5	CEP152	575	650
ARL6IP1_CCDS10572.1_ex2_16:18806832-18806855:-_5-1	ARL6IP1	328	444
CEP19_CCDS43193.2_ex1_3:196435416-196435439:+_5-4	CEP19	402	747
DTNA_CCDS11908.1_ex11_18:32428306-32428329:-_15-12	DTNA	435	681
sgRHEB_8	RHEB_LS	41	294
ZBTB4_CCDS11107.1_ex1_17:7369046-7369069:-_5-3	ZBTB4	1029	789
sgRPS29_7	RPS29_LS	92	481
ITPA_CCDS13051.1_ex5_20:3199214-3199237:+_5-5	ITPA	648	564
GDF3_CCDS8581.1_ex1_12:7848068-7848091:+_5-3	GDF3	484	415
N4BP3_CCDS34307.1_ex0_5:177546798-177546821:-_5-1	N4BP3	520	532
C19orf18_CCDS12967.1_ex4_19:58485484-58485507:+_5-4	C19orf18	324	373
MCF2_CCDS14667.1_ex21_X:138711868-138711891:-_5-4	MCF2	499	467
JPH3_CCDS10962.1_ex1_16:87678395-87678418:+_5-5	JPH3	980	605
DHRS4L2_CCDS9606.2_ex0_14:24458261-24458284:+_5-1	DHRS4L2	515	466
ZNF219_CCDS9568.1_ex2_14:21561260-21561283:+_5-5	ZNF219	968	943
CTSV_CCDS6723.1_ex3_9:99798896-99798919:-_5-1	CTSV	316	443
ZNF618_CCDS48008.1_ex3_9:116764332-116764355:-_5-3	ZNF618	550	975
FCGR3B_CCDS41433.1_ex2_1:161599657-161599680:+_2-1	FCGR3B	360	402
ODF1_CCDS6293.1_ex0_8:103564152-103564175:-_5-3	ODF1	87	258
