sgRNA	gene	CRISPR_C6596791.sample	CRISPR_C6596666.sample
LPAR3_CCDS700.1_ex1_1:85331484-85331507:-_5-3	LPAR3	357	355
GREB1_CCDS33146.1_ex2_2:11706598-11706621:+_5-2	GREB1	253	404
ARHGAP25_CCDS33214.2_ex4_2:69034501-69034524:-_5-2	ARHGAP25	346	331
AGBL3_CCDS47718.1_ex5_7:134719649-134719672:+_5-5	AGBL3	559	378
IGSF3_CCDS30813.1_ex7_1:117156452-117156475:-_5-3	IGSF3	781	694
CBR1_CCDS13641.1_ex0_21:37442483-37442506:+_5-1	CBR1	760	676
PKP4_CCDS33305.1_ex5_2:159481736-159481759:-_5-2	PKP4	479	531
RBM15_CCDS59198.1_ex0_1:110883436-110883459:-_5-5	RBM15	202	427
LRRIQ1_CCDS41816.1_ex7_12:85459118-85459141:-_5-4	LRRIQ1	309	295
CENPW_CCDS34529.1_ex1_6:126667378-126667401:+_6-5	CENPW	40	337
MRPL21_CCDS44662.1_ex1_11:68660409-68660432:-_8-1	MRPL21	120	145
ACSM1_CCDS10587.1_ex12_16:20702333-20702356:-_5-4	ACSM1	202	210
DPF2_CCDS8100.1_ex2_11:65108442-65108465:-_5-2	DPF2	334	680
ELAVL2_CCDS55298.1_ex1_9:23701452-23701475:-_5-1	ELAVL2	363	249
RNPS1_CCDS10465.1_ex2_16:2312400-2312423:-_5-1	RNPS1	101	174
TRIM10_CCDS34375.1_ex6_6:30128435-30128458:-_5-4	TRIM10	505	489
DCTN5_CCDS10615.1_ex1_16:23654293-23654316:+_9-1	DCTN5	244	828
LEPREL1_CCDS3294.1_ex7_3:189700903-189700926:+_5-1	LEPREL1	362	314
SCEL_CCDS53877.1_ex2_13:78133938-78133961:+_5-1	SCEL	279	234
HHIPL2_CCDS1530.2_ex8_1:222721229-222721252:+_5-5	HHIPL2	439	389
TRO_CCDS43958.1_ex2_X:54950917-54950940:+_14-6	TRO	582	610
CSNK1G2_CCDS12077.1_ex3_19:1978684-1978707:+_5-4	CSNK1G2	546	684
SLC25A25_CCDS35151.1_ex4_9:130865970-130865993:+_5-4	SLC25A25	213	370
TGM1_CCDS9622.1_ex8_14:24728334-24728357:+_5-2	TGM1	277	615
TMEM233_CCDS44995.1_ex0_12:120031817-120031840:+_5-4	TMEM233	365	427
CRY2_CCDS44576.1_ex3_11:45882537-45882560:+_5-4	CRY2	358	445
INPP5J_CCDS46687.1_ex2_22:31522453-31522476:+_5-2	INPP5J	789	545
PRSS50_CCDS2745.1_ex3_3:46757017-46757040:+_5-3	PRSS50	440	466
CLEC2A_CCDS44829.1_ex2_12:10074808-10074831:+_5-4	CLEC2A	277	507
MRPL41_CCDS7046.1_ex0_9:140446757-140446780:+_5-5	MRPL41	422	801
CHD7_CCDS47865.1_ex1_8:61693588-61693611:-_5-4	CHD7	627	604
NEURL1_CCDS7551.1_ex2_10:105331463-105331486:+_5-2	NEURL1	306	311
GRIK4_CCDS8433.1_ex10_11:120776135-120776158:+_5-5	GRIK4	671	659
TEX12_CCDS31679.1_ex2_11:112041378-112041401:-_5-5	TEX12	390	297
TNFAIP8L1_CCDS12132.1_ex0_19:4652177-4652200:+_5-4	TNFAIP8L1	677	613
ZIC1_CCDS3136.1_ex0_3:147128412-147128435:+_5-4	ZIC1	933	1040
SELP_CCDS1282.1_ex11_1:169582228-169582251:-_5-4	SELP	190	415
REXO2_CCDS8371.1_ex3_11:114315329-114315352:-_5-5	REXO2	763	548
FRRS1_CCDS30780.1_ex11_1:100206430-100206453:+_5-4	FRRS1	189	220
ZNF441_CCDS12266.2_ex3_19:11891338-11891361:-_5-5	ZNF441	151	153
MDFIC_CCDS34737.1_ex3_7:114619672-114619695:-_5-5	MDFIC	666	750
LPP_CCDS3291.1_ex3_3:188327211-188327234:-_5-3	LPP	637	364
SCN5A_CCDS46796.1_ex16_3:38645480-38645503:-_5-3	SCN5A	842	767
TYW3_CCDS53334.1_ex1_1:75202213-75202236:+_5-2	TYW3	0	4
RAB15_CCDS9768.1_ex4_14:65418329-65418352:+_5-2	RAB15	285	504
POF1B_CCDS14452.1_ex15_X:84634288-84634311:-_5-5	POF1B	509	426
ARL14EPL_CCDS59490.1_ex1_5:115389734-115389757:+_5-3	ARL14EPL	389	442
DPYSL4_CCDS7665.1_ex8_10:134013901-134013924:-_5-5	DPYSL4	378	587
PCP2_CCDS32893.1_ex1_19:7697307-7697330:+_5-2	PCP2	546	585
OSM_CCDS13873.1_ex0_22:30660439-30660462:-_5-4	OSM	453	371
KCNJ16_CCDS11687.1_ex0_17:68128504-68128527:+_5-1	KCNJ16	77	227
CASP10_CCDS2338.1_ex3_2:202060598-202060621:+_5-4	CASP10	414	495
HSP90AB1_CCDS4909.1_ex1_6:44217199-44217222:-_5-2	HSP90AB1	246	331
CDH2_CCDS11891.1_ex10_18:25585837-25585860:-_5-3	CDH2	264	371
HSPB6_CCDS12475.1_ex2_19:36247733-36247756:+_5-4	HSPB6	587	591
ZMYND19_CCDS7048.1_ex2_9:140481494-140481517:-_5-3	ZMYND19	866	959
sgPAK1_10	PAK1_LS	350	508
TNNI1_CCDS1411.1_ex2_1:201382158-201382181:-_5-5	TNNI1	583	692
SH3BGRL_CCDS14449.1_ex1_X:80532646-80532669:+_5-5	SH3BGRL	320	517
PGS1_CCDS42391.1_ex1_17:76388717-76388740:-_5-2	PGS1	414	469
NHSL1_CCDS47487.1_ex4_6:138768228-138768251:-_5-5	NHSL1	44	214
FADS2_CCDS60807.1_ex2_11:61607911-61607934:-_5-3	FADS2	370	405
sgKNTC1_4	KNTC1_LS	72	299
SEC14L5_CCDS45403.1_ex4_16:5041884-5041907:+_5-3	SEC14L5	623	747
RHEBL1_CCDS8778.1_ex4_12:49460391-49460414:+_5-2	RHEBL1	410	416
CTRL00958	NON-TARGETING	415	551
WNT6_CCDS2425.1_ex1_2:219735946-219735969:+_5-1	WNT6	435	455
KIAA1257_CCDS46905.1_ex5_3:128707599-128707622:-_5-4	KIAA1257	107	149
CRISP1_CCDS4931.1_ex4_6:49815920-49815943:+_6-3	CRISP1	262	228
IGSF8_CCDS1195.1_ex3_1:160063778-160063801:-_5-4	IGSF8	593	546
UBR7_CCDS9909.1_ex4_14:93681293-93681316:+_5-3	UBR7	261	228
APOPT1_CCDS9983.2_ex1_14:104037991-104038014:-_5-2	APOPT1	268	356
HRASLS5_CCDS53646.1_ex5_11:63258410-63258433:+_5-5	HRASLS5	461	798
FBXL22_CCDS10187.2_ex0_15:63889700-63889723:-_5-1	FBXL22	370	515
ARHGAP15_CCDS2184.1_ex3_2:143986166-143986189:-_5-3	ARHGAP15	174	133
DCLK3_CCDS43064.1_ex3_3:36779180-36779203:-_5-1	DCLK3	285	242
HECTD3_CCDS41318.1_ex13_1:45474344-45474367:-_5-2	HECTD3	593	638
SEL1L3_CCDS47037.1_ex21_4:25836854-25836877:+_5-2	SEL1L3	759	547
FAM64A_CCDS32541.1_ex1_17:6350968-6350991:+_5-5	FAM64A	737	770
DUSP9_CCDS14724.1_ex0_X:152913762-152913785:+_5-2	DUSP9	586	548
sgSTK11_8	STK11_LS	295	241
GALR1_CCDS12012.1_ex0_18:74963085-74963108:+_5-5	GALR1	418	582
BAZ1A_CCDS41943.1_ex12_14:35253025-35253048:-_5-1	BAZ1A	221	243
CNOT6_CCDS4455.1_ex1_5:179977057-179977080:-_5-1	CNOT6	58	138
OVCA2_CCDS11015.1_ex1_17:1946137-1946160:-_5-5	OVCA2	209	222
MRPL9_CCDS1003.1_ex6_1:151735848-151735871:-_5-5	MRPL9	266	684
LRRC7_CCDS645.1_ex18_1:70503860-70503883:-_5-5	LRRC7	355	665
COMTD1_CCDS7349.1_ex4_10:76995120-76995143:-_5-3	COMTD1	774	743
UBLCP1_CCDS4345.1_ex1_5:158696976-158696999:+_5-3	UBLCP1	379	483
ATAD3A_CCDS31.1_ex2_1:1452602-1452625:-_7-2	ATAD3A	388	631
CELF6_CCDS10242.1_ex7_15:72582330-72582353:+_5-5	CELF6	276	321
CTRL00260	NON-TARGETING	309	325
PLSCR2_CCDS56284.1_ex5_3:146177648-146177671:-_5-2	PLSCR2	325	530
RIMS3_CCDS30687.1_ex5_1:41107411-41107434:-_5-5	RIMS3	677	717
LOXL1_CCDS10253.1_ex0_15:74219972-74219995:-_5-5	LOXL1	832	609
COG7_CCDS10610.1_ex11_16:23444918-23444941:+_5-4	COG7	677	578
DCK_CCDS3548.1_ex2_4:71888174-71888197:-_5-3	DCK	223	359
SH3PXD2B_CCDS34291.1_ex6_5:171789773-171789796:-_5-3	SH3PXD2B	950	837
LGALS3BP_CCDS11759.1_ex3_17:76972106-76972129:+_5-5	LGALS3BP	626	517
SLC34A2_CCDS3435.1_ex5_4:25671346-25671369:-_5-3	SLC34A2	523	424
sgCD209_10	CD209_LS	490	501
ANKRD2_CCDS44468.1_ex0_10:99332538-99332561:+_5-1	ANKRD2	482	473
HEYL_CCDS439.1_ex0_1:40092806-40092829:-_5-3	HEYL	493	545
PRND_CCDS13081.1_ex0_20:4705423-4705446:+_5-3	PRND	337	340
CCDC153_CCDS44753.1_ex1_11:119061531-119061554:-_5-1	CCDC153	708	474
DIRAS1_CCDS12092.1_ex0_19:2717479-2717502:-_5-3	DIRAS1	606	604
WRNIP1_CCDS4475.1_ex0_6:2766095-2766118:+_5-2	WRNIP1	429	799
IL15_CCDS3755.1_ex4_4:142651016-142651039:+_7-5	IL15	233	231
ZNF132_CCDS12980.1_ex0_19:58946556-58946579:-_5-5	ZNF132	532	596
HRASLS2_CCDS8046.1_ex1_11:63325915-63325938:+_5-1	HRASLS2	530	464
FBXO17_CCDS12526.1_ex4_19:39440827-39440850:+_5-5	FBXO17	725	890
PMS2_CCDS5343.1_ex6_7:6031666-6031689:-_5-2	PMS2	582	533
TCEANC2_CCDS587.1_ex2_1:54554376-54554399:-_5-5	TCEANC2	124	123
FAM65C_CCDS13431.2_ex11_20:49224986-49225009:-_5-2	FAM65C	807	680
AMMECR1_CCDS14551.1_ex3_X:109459791-109459814:+_5-2	AMMECR1	469	509
sgBMPR1A_1	BMPR1A_LS	174	334
ALKBH4_CCDS5723.1_ex1_7:102100125-102100148:-_5-4	ALKBH4	282	306
DPP7_CCDS7030.1_ex6_9:140007550-140007573:-_5-1	DPP7	375	700
TYROBP_CCDS12482.1_ex2_19:36398383-36398406:-_6-3	TYROBP	380	367
FAF1_CCDS554.1_ex10_1:51061834-51061857:+_5-1	FAF1	574	647
DNER_CCDS33390.1_ex10_2:230453125-230453148:+_5-3	DNER	386	288
RBM42_CCDS12468.1_ex1_19:36120568-36120591:-_5-3	RBM42	280	552
CAPN6_CCDS14555.1_ex8_X:110495653-110495676:-_5-2	CAPN6	720	522
COL4A5_CCDS14543.1_ex25_X:107844640-107844663:+_5-5	COL4A5	657	534
sgPHF2_1	PHF2_LS	484	593
GSTO1_CCDS53572.1_ex2_10:106019406-106019429:-_5-2	GSTO1	359	380
TAP1_CCDS4758.1_ex10_6:32821449-32821472:+_5-5	TAP1	13	72
ACR_CCDS14101.1_ex3_22:51182537-51182560:-_5-5	ACR	296	346
KLK12_CCDS12820.1_ex4_19:51537282-51537305:+_6-5	KLK12	870	661
GABRA1_CCDS4357.1_ex2_5:161292773-161292796:-_5-1	GABRA1	375	317
FREM3_CCDS54808.1_ex7_4:144621258-144621281:-_5-3	FREM3	287	585
HOXC5_CCDS8872.1_ex0_12:54427328-54427351:-_5-4	HOXC5	325	448
FARP2_CCDS33424.1_ex6_2:242357403-242357426:-_5-3	FARP2	474	502
OBP2B_CCDS6961.1_ex4_9:136083934-136083957:-_5-4	OBP2B	401	416
CNGA2_CCDS14701.1_ex3_X:150909333-150909356:+_5-3	CNGA2	588	514
SOAT2_CCDS8847.1_ex5_12:53509203-53509226:+_5-3	SOAT2	600	825
PPBP_CCDS3563.1_ex2_4:74853671-74853694:-_5-3	PPBP	634	425
PPME1_CCDS44678.1_ex5_11:73941379-73941402:+_5-3	PPME1	369	303
TMEM150C_CCDS47087.1_ex4_4:83424053-83424076:+_5-5	TMEM150C	382	565
sgRPA1_7	RPA1_LS	178	338
TNRC6B_CCDS46712.1_ex4_22:40657967-40657990:-_5-3	TNRC6B	742	831
AKAP3_CCDS8531.1_ex1_12:4737944-4737967:+_5-5	AKAP3	398	369
GATAD2A_CCDS12402.2_ex5_19:19606973-19606996:-_5-5	GATAD2A	280	651
NT5M_CCDS32581.1_ex0_17:17206993-17207016:+_5-2	NT5M	183	532
CTRL00167	NON-TARGETING	473	338
NFIA_CCDS44156.1_ex4_1:61818114-61818137:+_5-3	NFIA	294	488
MDFI_CCDS4857.1_ex2_6:41617386-41617409:-_5-3	MDFI	394	465
PHYHIP_CCDS43723.1_ex0_8:22079352-22079375:+_5-1	PHYHIP	479	525
NKIRAS2_CCDS11415.1_ex1_17:40174454-40174477:+_7-4	NKIRAS2	473	486
SDHD_CCDS31678.1_ex3_11:111965569-111965592:-_10-10	SDHD	301	505
ZNF202_CCDS8443.1_ex5_11:123601255-123601278:-_5-4	ZNF202	312	437
ZNF816-ZNF321P_CCDS56101.1_ex0_19:53432608-53432631:+_5-3	ZNF816-ZNF321P	458	581
TTC39B_CCDS55294.1_ex14_9:15210155-15210178:-_5-5	TTC39B	23	53
FAM160A1_CCDS47146.1_ex4_4:152550939-152550962:-_5-3	FAM160A1	452	305
MTMR3_CCDS13870.1_ex7_22:30403262-30403285:+_5-2	MTMR3	471	379
PIK3R1_CCDS3993.1_ex10_5:67590431-67590454:-_5-5	PIK3R1	681	635
ACTRT3_CCDS3206.1_ex0_3:169485927-169485950:+_5-1	ACTRT3	84	211
PCDHGA11_CCDS47294.1_ex0_5:140801132-140801155:+_5-1	PCDHGA11	310	257
ORC1_CCDS566.1_ex11_1:52859171-52859194:-_5-2	ORC1	142	449
PCDH20_CCDS9442.2_ex0_13:61987470-61987493:-_5-2	PCDH20	484	478
TRMT10A_CCDS3650.1_ex5_4:100479232-100479255:+_5-3	TRMT10A	193	234
SH2D1B_CCDS30928.1_ex2_1:162372527-162372550:-_5-3	SH2D1B	241	513
SUDS3_CCDS44993.1_ex3_12:118823973-118823996:+_5-4	SUDS3	184	478
PPP1R12C_CCDS12916.1_ex18_19:55614871-55614894:-_5-1	PPP1R12C	461	431
sgTRERF1_5	TRERF1_LS	597	526
sgCDK17_6	CDK17_LS	533	521
sgNRAS_5	NRAS_LS	280	334
IGFL1_CCDS46123.1_ex2_19:46733536-46733559:-_5-1	IGFL1	619	466
APOL2_CCDS43014.1_ex0_22:36624273-36624296:-_5-5	APOL2	378	299
DYNC2H1_CCDS44717.1_ex0_11:102980484-102980507:-_5-2	DYNC2H1	491	529
PEX14_CCDS30582.1_ex8_1:10689625-10689648:-_5-5	PEX14	419	473
CELF4_CCDS32818.1_ex7_18:34854782-34854805:+_5-1	CELF4	181	512
WFDC10B_CCDS13365.1_ex0_20:44313533-44313556:+_7-2	WFDC10B	316	314
NOX3_CCDS5250.1_ex8_6:155764529-155764552:+_5-5	NOX3	597	544
NDUFC1_CCDS3746.1_ex1_4:140216230-140216253:+_3-2	NDUFC1	492	521
NRXN3_CCDS9870.1_ex2_14:79181122-79181145:+_6-1	NRXN3	704	734
SPESP1_CCDS10230.1_ex1_15:69238229-69238252:-_5-4	SPESP1	674	550
NNMT_CCDS8368.1_ex1_11:114168772-114168795:+_5-3	NNMT	313	497
TBP_CCDS5315.1_ex1_6:170871148-170871171:+_5-1	TBP	231	611
sgDMTF1_2	DMTF1_LS	209	253
CPAMD8_CCDS42519.1_ex34_19:17115097-17115120:+_5-3	CPAMD8	358	461
PET117_CCDS54450.1_ex1_20:18122898-18122921:+_4-4	PET117	87	81
FFAR3_CCDS12459.1_ex0_19:35850295-35850318:+_5-5	FFAR3	461	447
NAT9_CCDS11706.1_ex2_17:72768357-72768380:+_5-2	NAT9	118	189
HSBP1L1_CCDS45886.1_ex2_18:77728113-77728136:+_5-5	HSBP1L1	286	155
MAPK9_CCDS43409.1_ex10_5:179707463-179707486:-_5-5	MAPK9	334	264
TFEB_CCDS4858.1_ex5_6:41657467-41657490:-_5-3	TFEB	633	497
FEN1_CCDS8010.1_ex0_11:61563201-61563224:+_5-3	FEN1	264	429
ATP6V0C_CCDS10470.1_ex1_16:2569235-2569258:+_5-2	ATP6V0C	23	423
CRX_CCDS12706.1_ex2_19:48342586-48342609:+_5-3	CRX	335	616
sgCDC20_10	CDC20_LS	37	262
H2BFM_CCDS55468.1_ex0_X:103294809-103294832:-_5-4	H2BFM	377	371
WDR78_CCDS44157.1_ex6_1:67356850-67356873:+_5-1	WDR78	206	173
PROSER2_CCDS7085.1_ex1_10:11908691-11908714:-_5-2	PROSER2	612	495
sgCHD3_7	CHD3_LS	323	411
MSH2_CCDS1834.1_ex3_2:47639613-47639636:+_5-2	MSH2	204	295
NKX2-5_CCDS4387.1_ex1_5:172661974-172661997:-_7-7	NKX2-5	480	624
BCAN_CCDS1149.1_ex4_1:156618402-156618425:+_5-5	BCAN	258	430
PTPRO_CCDS8674.1_ex8_12:15669767-15669790:-_10-5	PTPRO	117	130
CHD1L_CCDS58021.1_ex2_1:146739161-146739184:-_5-1	CHD1L	27	91
FASLG_CCDS1304.1_ex1_1:172629258-172629281:+_5-2	FASLG	318	265
sgPAK4_4	PAK4_LS	334	431
NOB1_CCDS10884.1_ex6_16:69786175-69786198:+_5-3	NOB1	96	264
PJA2_CCDS4099.1_ex6_5:108714711-108714734:-_5-4	PJA2	250	190
AREL1_CCDS41971.1_ex15_14:75150095-75150118:+_5-2	AREL1	111	107
MX2_CCDS13672.1_ex4_21:42762541-42762564:+_5-4	MX2	395	368
APBA2_CCDS10022.1_ex0_15:29346932-29346955:+_5-4	APBA2	471	317
HDAC9_CCDS47553.1_ex3_7:18631249-18631272:-_5-1	HDAC9	365	454
SDR42E1_CCDS42205.1_ex0_16:82033431-82033454:+_5-2	SDR42E1	950	553
FSD1L_CCDS47999.1_ex3_9:108230553-108230576:+_6-3	FSD1L	102	136
CRISP1_CCDS4931.1_ex5_6:49819737-49819760:+_6-4	CRISP1	319	301
CDK18_CCDS1454.1_ex1_1:205492600-205492623:+_5-2	CDK18	521	564
NPTX1_CCDS32762.1_ex4_17:78449831-78449854:+_5-3	NPTX1	496	385
PMPCB_CCDS5730.1_ex1_7:102939116-102939139:+_5-1	PMPCB	92	497
SDCCAG3_CCDS43903.1_ex5_9:139301948-139301971:+_5-4	SDCCAG3	417	732
CCDC152_CCDS47203.1_ex1_5:42762628-42762651:+_5-3	CCDC152	259	203
FEZ1_CCDS31716.1_ex8_11:125359468-125359491:+_6-2	FEZ1	277	180
WDR92_CCDS1884.1_ex6_2:68374670-68374693:-_5-3	WDR92	133	193
ZNF586_CCDS42640.1_ex2_19:58290365-58290388:-_7-6	ZNF586	116	57
NF2_CCDS13861.1_ex3_22:30038246-30038269:+_10-6	NF2	765	672
NKG7_CCDS12830.1_ex2_19:51875425-51875448:+_5-2	NKG7	196	430
sgMTA3_3	MTA3_LS	316	286
DCAF4L1_CCDS33978.1_ex0_4:41984135-41984158:-_5-3	DCAF4L1	532	415
SAR1A_CCDS7298.1_ex2_10:71917524-71917547:+_5-3	SAR1A	387	511
SBDS_CCDS5537.1_ex3_7:66459263-66459286:-_5-2	SBDS	117	190
GABRA5_CCDS45194.1_ex2_15:27128358-27128381:+_5-3	GABRA5	503	551
GSX1_CCDS9326.1_ex0_13:28367176-28367199:-_5-5	GSX1	517	576
DUSP12_CCDS1234.1_ex0_1:161719683-161719706:+_5-1	DUSP12	429	417
AMER3_CCDS2164.1_ex0_2:131520779-131520802:+_5-5	AMER3	289	423
KLRF2_CCDS53743.1_ex4_12:10046082-10046105:+_5-5	KLRF2	140	249
CTRL00148	NON-TARGETING	417	345
OLR1_CCDS53745.1_ex2_12:10319547-10319570:-_5-2	OLR1	301	306
ZNF830_CCDS32618.1_ex0_17:33288871-33288894:+_5-4	ZNF830	814	583
TMEM126B_CCDS53686.1_ex1_11:85345265-85345288:-_5-3	TMEM126B	54	59
ART4_CCDS8668.1_ex1_12:14994011-14994034:+_5-5	ART4	483	426
FAM177A1_CCDS41944.1_ex1_14:35522642-35522665:-_5-3	FAM177A1	520	439
TEF_CCDS14014.1_ex1_22:41783564-41783587:+_5-2	TEF	387	439
ZNF750_CCDS11819.1_ex1_17:80789412-80789435:-_5-2	ZNF750	166	391
PLCE1_CCDS41552.1_ex6_10:96005875-96005898:-_5-4	PLCE1	421	564
CACNA1E_CCDS53443.1_ex20_1:181702842-181702865:+_5-5	CACNA1E	960	750
HAUS2_CCDS10090.1_ex0_15:42841141-42841164:+_5-1	HAUS2	225	481
ANKZF1_CCDS42821.1_ex6_2:220098542-220098565:+_5-5	ANKZF1	269	305
STOML2_CCDS6577.1_ex7_9:35102103-35102126:-_5-3	STOML2	602	572
sgDDX28_1	DDX28_LS	568	463
CEP85_CCDS277.1_ex2_1:26582103-26582126:+_5-2	CEP85	266	559
MS4A5_CCDS7987.1_ex1_11:60198273-60198296:-_5-1	MS4A5	354	280
CA5A_CCDS10965.1_ex5_16:87960524-87960547:+_5-5	CA5A	522	611
TACO1_CCDS11640.1_ex2_17:61683777-61683800:+_5-5	TACO1	177	84
RASGRP4_CCDS46068.1_ex15_19:38912596-38912619:+_5-4	RASGRP4	437	400
PYDC1_CCDS10710.1_ex0_16:31228174-31228197:+_5-2	PYDC1	548	447
MXI1_CCDS31284.1_ex1_10:112038992-112039015:-_7-5	MXI1	336	500
TAT_CCDS10903.1_ex10_16:71610133-71610156:+_5-5	TAT	484	601
NELFB_CCDS7040.1_ex5_9:140158715-140158738:-_5-5	NELFB	374	685
GBP4_CCDS721.1_ex4_1:89655994-89656017:-_5-1	GBP4	406	316
IPO5_CCDS31999.1_ex5_13:98642454-98642477:+_5-2	IPO5	245	475
CCDC7_CCDS7173.1_ex0_10:32740656-32740679:+_5-1	CCDC7	579	445
POM121C_CCDS47617.1_ex8_7:75066822-75066845:+_5-4	POM121C	186	399
AGO3_CCDS399.1_ex7_1:36474509-36474532:+_5-2	AGO3	246	234
TCP11L1_CCDS7882.1_ex4_11:33080584-33080607:+_5-5	TCP11L1	259	302
sgTTF1_5	TTF1_LS	221	463
MYH8_CCDS11153.1_ex34_17:10318987-10319010:+_5-4	MYH8	123	231
CST8_CCDS13156.1_ex1_20:23473614-23473637:-_5-4	CST8	170	160
SLC13A5_CCDS11079.1_ex9_17:6609973-6609996:-_5-5	SLC13A5	853	904
NDUFA7_CCDS42492.1_ex1_19:8381484-8381507:+_5-4	NDUFA7	262	481
sgCDC45_9	CDC45_LS	75	317
GJD2_CCDS10040.1_ex0_15:35045264-35045287:+_5-4	GJD2	493	563
PRR19_CCDS33036.1_ex0_19:42813969-42813992:-_5-4	PRR19	288	328
ZC2HC1C_CCDS41972.1_ex0_14:75537601-75537624:+_5-1	ZC2HC1C	446	484
sgUBA3_8	UBA3_LS	409	465
PDE4DIP_CCDS30824.1_ex23_1:144903101-144903124:-_22-1	PDE4DIP	283	437
OAZ1_CCDS58639.1_ex3_19:2271782-2271805:+_5-3	OAZ1	357	466
CD59_CCDS7886.1_ex0_11:33731817-33731840:-_5-1	CD59	345	631
DSG4_CCDS11897.1_ex4_18:28968926-28968949:-_5-2	DSG4	233	273
RP2_CCDS14270.1_ex1_X:46713161-46713184:+_5-3	RP2	330	321
VWA5A_CCDS8444.1_ex2_11:123988938-123988961:-_5-2	VWA5A	310	341
NDST2_CCDS7335.1_ex12_10:75567887-75567910:-_5-5	NDST2	743	655
SAMSN1_CCDS42906.1_ex5_21:15889351-15889374:-_5-5	SAMSN1	366	418
KRTAP5-11_CCDS41685.1_ex0_11:71293685-71293708:+_5-2	KRTAP5-11	255	475
DYTN_CCDS46502.1_ex8_2:207570510-207570533:-_5-4	DYTN	398	323
TNIP3_CCDS3718.1_ex6_4:122075740-122075763:-_5-1	TNIP3	375	299
sgCDC20_8	CDC20_LS	14	187
AARD_CCDS34935.1_ex0_8:117950565-117950588:-_5-1	AARD	440	426
SNX20_CCDS10744.1_ex2_16:50711300-50711323:+_5-4	SNX20	862	773
WDFY4_CCDS44385.1_ex9_10:49943967-49943990:-_5-2	WDFY4	359	575
ZNF517_CCDS6434.1_ex3_8:146032704-146032727:-_5-2	ZNF517	577	754
ASAP2_CCDS1661.1_ex9_2:9484727-9484750:-_5-3	ASAP2	433	438
TBC1D22A_CCDS14078.1_ex2_22:47189672-47189695:+_5-2	TBC1D22A	1161	1068
DMXL2_CCDS10141.1_ex32_15:51829795-51829818:-_5-3	DMXL2	224	285
OSGEP_CCDS9549.1_ex7_14:20917364-20917387:-_5-1	OSGEP	179	448
MIA_CCDS12566.1_ex1_19:41281695-41281718:-_5-2	MIA	778	569
RAB6B_CCDS3082.1_ex4_3:133560164-133560187:+_5-4	RAB6B	230	570
ARHGEF28_CCDS47231.2_ex8_5:73128197-73128220:-_5-1	ARHGEF28	509	516
CCDC68_CCDS11959.1_ex9_18:52609904-52609927:-_5-5	CCDC68	193	189
sgCCL2_7	CCL2_LS	476	437
TULP1_CCDS4807.1_ex8_6:35477495-35477518:-_5-1	TULP1	612	513
ZNF160_CCDS12859.1_ex1_19:53577403-53577426:-_5-5	ZNF160	748	625
CTNND1_CCDS44604.1_ex4_11:57569612-57569635:-_5-5	CTNND1	239	482
ACSM2B_CCDS10586.1_ex12_16:20576034-20576057:+_5-5	ACSM2B	567	593
ARHGAP27_CCDS11498.1_ex12_17:43481858-43481881:+_10-3	ARHGAP27	293	446
NCAN_CCDS12397.1_ex3_19:19335162-19335185:-_5-3	NCAN	649	589
CTRL00178	NON-TARGETING	474	398
CXorf40A_CCDS14687.1_ex0_X:148627292-148627315:+_5-2	CXorf40A	488	519
IFNL3_CCDS12530.1_ex4_19:39735474-39735497:+_5-4	IFNL3	544	553
TTC33_CCDS3931.1_ex3_5:40747006-40747029:-_5-5	TTC33	174	268
KIF22_CCDS10653.1_ex4_16:29810428-29810451:-_5-2	KIF22	583	490
SCYL2_CCDS9076.1_ex6_12:100708370-100708393:+_5-3	SCYL2	577	508
TUBGCP2_CCDS58104.1_ex9_10:135103456-135103479:-_5-3	TUBGCP2	277	387
FBXO15_CCDS45884.1_ex5_18:71796657-71796680:+_5-1	FBXO15	229	195
DNAJC8_CCDS41292.1_ex4_1:28536504-28536527:-_5-1	DNAJC8	199	482
sgANKK1_4	ANKK1_LS	248	344
TTI1_CCDS13300.1_ex6_20:36640897-36640920:+_5-2	TTI1	419	476
PLCD1_CCDS2671.1_ex12_3:38058078-38058101:+_5-4	PLCD1	279	600
KIAA1107_CCDS44172.1_ex2_1:92636966-92636989:+_5-3	KIAA1107	158	177
IRX3_CCDS10750.1_ex2_16:54319430-54319453:-_5-3	IRX3	512	645
AFMID_CCDS32750.2_ex2_17:76198664-76198687:-_5-3	AFMID	406	332
DMPK_CCDS12674.1_ex10_19:46281762-46281785:-_5-2	DMPK	657	695
C7orf66_CCDS34735.1_ex0_7:108524227-108524250:+_5-3	C7orf66	649	743
KLHL18_CCDS33749.1_ex4_3:47374780-47374803:-_5-4	KLHL18	403	354
ATP8B1_CCDS11965.1_ex16_18:55359104-55359127:-_5-2	ATP8B1	225	292
C19orf80_CCDS54220.1_ex0_19:11350594-11350617:-_5-5	C19orf80	520	461
ZBTB12_CCDS4727.1_ex0_6:31868688-31868711:+_5-3	ZBTB12	267	386
ZSCAN1_CCDS12969.1_ex2_19:58563897-58563920:+_5-4	ZSCAN1	634	590
HERPUD1_CCDS10771.1_ex0_16:56966290-56966313:-_5-1	HERPUD1	669	685
CMA1_CCDS9630.1_ex2_14:24975773-24975796:+_5-4	CMA1	565	437
sgDCLK2_3	DCLK2_LS	276	542
